name,industry
STS PROPERTIES,REAL ESTATE
PETEFI DOO TEMERIN,CONSUMER STAPLES
ZELVOZ DOO,INDUSTRIALS
MY ARGOS DOO LAZAREVAC,CONSUMER STAPLES
D.O.O. AGRARSENT DESPOTOVO,CONSUMER STAPLES
MASTER FRIGO SALES D.O.O.,INDUSTRIALS
BANE-KOMERC DOO KUMAREVO-LESKOVAC,MATERIALS
FEROMONT PLASTIKA DOO STARA PAZOVA,INDUSTRIALS
LAURA KOZMETIKA DOO BEOGRAD - U LI,CONSUMER STAPLES
VALOR DOO ZRENJANIN,CONSUMER STAPLES
EPAM SYSTEMS D.O.O.,INFORMATION TECHNOLOGY
ZORKA-KERAMIKA D.O.O.,MATERIALS
MG PRECAST DOO,INDUSTRIALS
MITIC PLAST KUMAREVO,MATERIALS
ADVANTO DOO BEOGRAD,INDUSTRIALS
TEHNOMANIJA DOO BEOGRAD,CONSUMER DISCRETIONARY
SECTRON DOO BEOGRAD,INFORMATION TECHNOLOGY
APOTEKARSKA USTANOVA VEGAFARMA,CONSUMER STAPLES
STANDARD LOGISTIC DOO NOVI BEOGRAD,INDUSTRIALS
GRAND CASINO DOO BEOGRAD,CONSUMER DISCRETIONARY
MTS SISTEMI I INTEGRACIJE DOO ,INFORMATION TECHNOLOGY
PETAR (DUSAN) RONCEVIC,CONSUMER STAPLES
SUPERNOVA REAL ESTATE DO0,REAL ESTATE
"TELEKOM SRBIJA A.D., BEOGRAD",COMMUNICATIONS
DELIKOMAT DOO BEOGRAD,CONSUMER STAPLES
BROWELL DOO,INDUSTRIALS
SHOPPSTER D.O.O. BEOGRAD,CONSUMER DISCRETIONARY
WOOD CHIPS DOO BEOGRAD,MATERIALS
GROUP INBERG GETRACO,CONSUMER STAPLES
SCHNEIDER ELECTRIC SRBIJA D.O.O.,INDUSTRIALS
NORA (ISTVAN) MUNKAS,CONSUMER STAPLES
PANMARKETING DOO PANCEVO,MATERIALS
AMERICKA PRIVREDNA KOMORA U SRBIJI,NOT RELEVANT
VIRTU PARTNERS DOO,INDUSTRIALS
CINOS DOO,MATERIALS
JAVNA MEDIJSKA USTANOVA RADIO-TELE,CONSUMER DISCRETIONARY
LEMEX GAMAKOM DOO LESKOVAC,CONSUMER STAPLES
SYNERGETIC DOO KRNJESEVCI,MATERIALS
BIG BULL FOODS DOO BAzINCI,CONSUMER STAPLES
EUROPAPIER SRBIJA DOO BEOGRAD,MATERIALS
MONELLI DOO KRAGUJEVAC,MATERIALS
JOFI-KOMERC DOO NIS,ENERGY
BELT DOO RATINA,NOT RELEVANT
WIRELESS MEDIA DOO,NOT RELEVANT
TERMOVENT SC LIVNICA CELIKA AD,MATERIALS
ALITALIA-SOCIETA AEREA ITALIANA,INDUSTRIALS
MOJA BACKA PALANKA BACKA PALANKA,CONSUMER DISCRETIONARY
NESTLE ICE CREAM SRBIJA DOO STARA,CONSUMER STAPLES
DOO MORAVA INZENJERINGPROJEKT SOMB,REAL ESTATE
PURATOR EKOTEHNIKA DOO,INDUSTRIALS
PHARMANOVA DOO OBRENOVAC,HEALTH CARE
GROUP GALEB,MATERIALS
RECA D.O.O. BEOGRAD,INDUSTRIALS
SUBGROUP UNIVEREXPORT,CONSUMER STAPLES
ZZ AGROSOJ  NEUZINA,CONSUMER STAPLES
CUTURA,CONSUMER STAPLES
SPARTA SECURITY D.O.O.,INDUSTRIALS
COMEL DOO BEOGRAD,INDUSTRIALS
CONCRETE LAND DOO STARI BANOVCI,INDUSTRIALS
AGRO-DOLE DOO JAGODINA,CONSUMER STAPLES
JULIETA DOO BEOGRAD,CONSUMER STAPLES
SANDROCK D.O.O.,INDUSTRIALS
DOO PRINCIPAL DUO CACAK,CONSUMER STAPLES
DAWCUL LTD PREDSTAVNISTVO,NOT RELEVANT
FRESH & CO DOO BEOGRAD,CONSUMER STAPLES
AGROSPEKTAR 28 DOO PARACIN U STECA,NOT RELEVANT
ROSAN ARMATURE DOO KANJIZA,INDUSTRIALS
termal inzenjering doo,CONSUMER DISCRETIONARY
GROUP BEOROL,INDUSTRIALS
YU-SORBON DOO BEOGRAD,CONSUMER DISCRETIONARY
KABLINK D.O.O. BEOGRAD,INDUSTRIALS
EUROCOM INTERNATIONAL DOO BEOGRAD,CONSUMER DISCRETIONARY
EUROPROM DOO VALJEVO,CONSUMER STAPLES
NIMAX DOO BEOGRAD,CONSUMER DISCRETIONARY
PEGETE DOO BEOGRAD,CONSUMER DISCRETIONARY
BIO GOLD ENERGY DOO,UTILITIES
AGRAR INVEST DOO BEOGRAD,CONSUMER STAPLES
VIVA TREF DOO BEOGRAD,CONSUMER STAPLES
GROUP DELTA INZENJERING,INDUSTRIALS
GROUP ELEKTROPRIVREDA GROUP,UTILITIES
AUTO NENA STILL DOO BEOGRAD,CONSUMER DISCRETIONARY
PREDUZECE   AUTO CACAK   DOO KONJE,CONSUMER DISCRETIONARY
INMOLD PLAST DOO POZEGA,INDUSTRIALS
CISTOCA J.P. STARA PAZOVA,INDUSTRIALS
JOKEY BG DOO NOVA PAZOVA,MATERIALS
ALEVA DOO NOVI KNEZEVAC,CONSUMER STAPLES
OMV SRBIJA DOO BEOGRAD,CONSUMER DISCRETIONARY
DESPOTOV-EPICENTAR DOO NOVI SAD -,NOT RELEVANT
CDE S DOO BEOGRAD,NOT RELEVANT
SCOM,CONSUMER STAPLES
B92 DOO BEOGRAD,CONSUMER DISCRETIONARY
ENERGIA GAS AND POWER - U STECAJU,UTILITIES
SUMADIJA SIROVINE DOO,MATERIALS
EURO-KOP-COMPANY D.O.O.,INDUSTRIALS
ALTI DOO CACAK,INFORMATION TECHNOLOGY
EVROPA PLUS DOO BACAKA PALANKA - U,CONSUMER STAPLES
TEI TECHNO EXPORT IMPORT D.O.O,NOT RELEVANT
MUEHLBAUER TECHNOLOGIES DOO STARA,INDUSTRIALS
TRANSPORTSPED DOO BEOGRAD,INDUSTRIALS
AGROPRO DOO,CONSUMER STAPLES
CALIX DOO BEOGRAD (CUKARICA),CONSUMER STAPLES
FULLHOUSE OGILVY DOO BEOGRAD,COMMUNICATIONS
STS KAN GROUP DOO JAGODINA,INDUSTRIALS
PODUNAVLJE-BEOCIN AD BEOCIN - U ST,CONSUMER STAPLES
MAYMEDICA D.O.O.,HEALTH CARE
SUNBAR DOO,INFORMATION TECHNOLOGY
TRANSPETROL DOO,CONSUMER STAPLES
CHIPS WAY D O O,CONSUMER STAPLES
LIMAGRAIN DOO NOVI SAD,CONSUMER STAPLES
COOPSERVICE BMK DOO,INDUSTRIALS
BOOKER GROUP DOO,INFORMATION TECHNOLOGY
EJ REAL ESTATE,REAL ESTATE
GROUP PNEUTECH,CONSUMER DISCRETIONARY
MERAXES SOLUTIONS & SERVICES D.O.O,INFORMATION TECHNOLOGY
MAGNA REAL ESTATE DOO,HEALTH CARE
ROSENBERG DOO DOBANOVCI,REAL ESTATE
GSF-LTD DOO,CONSUMER STAPLES
SPECIJALNA BOLNICA,HEALTH CARE
BEOSTEEL D.O.O.,MATERIALS
RATAR AD PANCEVO,NOT RELEVANT
MSG GLOBAL DIGITAL DOO,INFORMATION TECHNOLOGY
DIESEL 24 DOO BEOGRAD,ENERGY
GRANOLIA D.O.O.,CONSUMER STAPLES
DTM INVESTMENTS D.O.O.,CONSUMER DISCRETIONARY
EMKA FEINGUSS D.O.O. MIONICA,MATERIALS
ENTERIJER JANKOVIC INZENJERING DOO,INDUSTRIALS
CORIC AGRAR DOO BASAID,CONSUMER STAPLES
LILLY DROGERIE DOO BEOGRAD,CONSUMER STAPLES
ARDAGH METAL PACKAGING SERBIA D.O.,INDUSTRIALS
BEO-LAB PLUS BEOGRAD,HEALTH CARE
MATIS DOO IVANJICA,CONSUMER DISCRETIONARY
IBC TECHNOLOGIES DOO,INDUSTRIALS
"EP-BELT DOO, LOZNICA",INDUSTRIALS
BIOCHEM BALKAN DOO DOBANOVCI,CONSUMER STAPLES
B.B. LINK DOO BEOGRAD,CONSUMER DISCRETIONARY
RINOL DOO BEOGRAD,INDUSTRIALS
M-RAIL DOO,INDUSTRIALS
GROUP JUGOTRADE BEOGRAD,INDUSTRIALS
ATAKO DOO,UTILITIES
AUTOTRANSPORTER DOO,INDUSTRIALS
GROUP WINWIN,CONSUMER DISCRETIONARY
FABRIKA AKUMULATORA AD,INDUSTRIALS
LESAFFRE RS DOO,CONSUMER STAPLES
PARALELA TRADE SOLUTIONS D.O.O. BE,CONSUMER STAPLES
SPARE PARTS INTERNATIONAL DOO BEOG,INDUSTRIALS
GROUP ZEMLJORADNIÈKA ZADRUGA TRLIÆ,CONSUMER STAPLES
AGROVOJVODINA MEHANIZACIJA DOO,INDUSTRIALS
DK 2008 DOO,INDUSTRIALS
CTFM D.O.O. BEOGRAD,INDUSTRIALS
MOPEX DOO,INDUSTRIALS
VEOLIA WATER SOLUTIONS & TECHNOLOG,INDUSTRIALS
"IMPOL SEVAL AD, SEVOJNO",MATERIALS
OKTACRON DOO,INFORMATION TECHNOLOGY
"MILETIC-KOMERC DOO SALUDOVAC, PARA",CONSUMER DISCRETIONARY
HITEAM DOO VRSAC,INFORMATION TECHNOLOGY
NCR DOO BEOGRAD,INDUSTRIALS
GROUP SRBOAUTO,CONSUMER DISCRETIONARY
PRIVREDNA KOMORA SRBIJE,INDUSTRIALS
NOVA KERAMIKA DOO VETERNIK U STECA,NOT RELEVANT
JKP VODOVOD KRUSEVAC,UTILITIES
SERBIA ZIJIN MINING D O O,MATERIALS
ELEKTROMONT - ILT DOO,INDUSTRIALS
boss utr judit cakanj pr,CONSUMER DISCRETIONARY
PWW DOO,INDUSTRIALS
MIO COMPANY DOO,INDUSTRIALS
GROUP TESTER AL Jagodina,INDUSTRIALS
DARAN GROUP D.O.O.,INFORMATION TECHNOLOGY
ENERGOTEHNIKA-JUZNA BACKA DOO NOVI,INDUSTRIALS
MASTER FRIGO PROJEKT D.O.O. BEOGRA,INDUSTRIALS
ELEKTROIZGRADNJA DOO BEOGRAD,INDUSTRIALS
JKP GRADSKA TOPLANA KRUSEVAC,NOT RELEVANT
TUS DOO BEOGRAD (NOVI BEOGRAD),FINANCIALS
EKO SERBIA AD BEOGRAD,ENERGY
PRIVREDNIK SRPSKI POSLOVNI KLUB,NOT RELEVANT
MAZ SR DOO REKOVAC,CONSUMER DISCRETIONARY
ALLIANCE ONE TOBACCO DOO BEOGRAD -,CONSUMER STAPLES
FRUTISSIMO DOO STARA PAZOVA - U ST,CONSUMER STAPLES
NOVOSADSKI SAJAM A.D.,INDUSTRIALS
ZITOPRERADA DM DOO NOVI BECEJ,CONSUMER STAPLES
COCA-COLA HBC SRBIJA,CONSUMER STAPLES
STIGA DOO NOVI SAD,HEALTH CARE
APOTEKARSKA USTANOVA SOPHARMACY,CONSUMER STAPLES
PUMPA TRADE DOO NIS,NOT RELEVANT
DOO SLAVIJACOOP NOVI SAD,REAL ESTATE
JELEN DO DOO,MATERIALS
STEEL BALL,MATERIALS
HEMOFARM AD VRSAC,HEALTH CARE
BEOGUMA INVESTMENTS DOO ,INDUSTRIALS
ACO GRADEVINSKI ELEMENTI DOO  KRNJ,INDUSTRIALS
GRADITELJ AD KIKINDA,NOT RELEVANT
GEBRUDER WEISS DOO DOBANOVCI,NOT RELEVANT
EUROSALON AMBIJENT DOO BEOGRAD,CONSUMER DISCRETIONARY
ENERGOPROJEKT ENTEL,INDUSTRIALS
KLAS DOO BEOGRAD,NOT RELEVANT
ALBERGO D.O.O. - HOTEL LE PETIT PI,NOT RELEVANT
WEISHAUPT DOO BEOGRAD,INDUSTRIALS
PORSCHE IMMOBILIEN,CONSUMER DISCRETIONARY
FERBILD DOO BEOGRAD,INDUSTRIALS
FMS KVART DOO PETROVAC,INDUSTRIALS
MEDICO PHARM SERVIS DOO,HEALTH CARE
IVKO KNITS DOO BLACE,CONSUMER DISCRETIONARY
PROMSEK DOO PANCEVO,INDUSTRIALS
PAMIN  DOO GORNJI MILANOVAC,CONSUMER STAPLES
EDTECH PLUS TECH,INFORMATION TECHNOLOGY
DUNAV GRUPA AGREGATI A.D.,MATERIALS
DUCLA TRADING DOO BEOGRAD,NOT RELEVANT
AGROCRNJA D.O.O.,CONSUMER STAPLES
MINEL-ELEKTROGRADNJA-DV AD,NOT RELEVANT
INSTITUT ZA PUTEVE AD BEOGRAD,INDUSTRIALS
IDEA DOO,CONSUMER STAPLES
DOO ZITO-BACKA KULA,CONSUMER STAPLES
MNG PLASTIK GOGIC,MATERIALS
RECONAL SISTEMI DOO NIS,INDUSTRIALS
TIGAR AD PIROT,CONSUMER DISCRETIONARY
TM HOSPITALITY DOO,CONSUMER DISCRETIONARY
AUTO MARKET GROUP DOO SABAC,CONSUMER DISCRETIONARY
NAKA,INDUSTRIALS
MTEL GLOBAL DOO BEOGRAD,COMMUNICATIONS
VIVEX GROUP DOO BEOGRAD,INDUSTRIALS
PONS GRADNJA DOO STARA PAZOVA,INDUSTRIALS
JU-VES-KOMERC DOO POZEGA - U STECA,CONSUMER DISCRETIONARY
STEFAN DOO ARILJE,CONSUMER DISCRETIONARY
JEDINSTVO DOO,CONSUMER STAPLES
SVETLOST TEATAR DOO BEOGRAD,INDUSTRIALS
RESA GRADNJA,INDUSTRIALS
TERMO TIM DOO BEOGRAD,INDUSTRIALS
DG COMPANY DOO SUBOTICA,INDUSTRIALS
GROUP GRUPA UNIVERZAL HOLDING,NOT RELEVANT
DUAL PARADOX   - U PRINUDNOJ LIKVI,MATERIALS
TEAM OIL D.O.O.,NOT RELEVANT
AMB GRAFIKA AD NOVI SAD,MATERIALS
HTD VUJIC DIVCIBARE DOO,CONSUMER DISCRETIONARY
PRESS PUBLISHING GROUP DOO,NOT RELEVANT
GRADINA SISTEM,MATERIALS
KEYING DOO KIKINDA,NOT RELEVANT
GROUP GLOBAL PRESS,CONSUMER DISCRETIONARY
YU MONBAT DOO,INDUSTRIALS
AD AGROSTROJ CACAK,NOT RELEVANT
"PRIVATNO PREDUZECE ZA PROIZVODNJU,",CONSUMER STAPLES
PM SERVICES DOO BEOGRAD,CONSUMER STAPLES
ALIAXIS UTILITIES & INDUSTRY DOO,INDUSTRIALS
GROUP STEELSOFT,CONSUMER DISCRETIONARY
AVTERA SR DOO BEOGRAD,INFORMATION TECHNOLOGY
CAPRIOLO DOO BACKA TOPOLA,CONSUMER DISCRETIONARY
WIRTGEN SRBIJA DOO BEOGRAD,INDUSTRIALS
MONTING-GROUP-SP DOO,INDUSTRIALS
WINE ART DOO BEOGRAD,CONSUMER STAPLES
GROUP NAPRED/ENERGOPROJEKT,INDUSTRIALS
DOO EURO GAS SUBOTICA,INDUSTRIALS
IGM OPEKA DOO SMEDEREVSKA PALANKA,MATERIALS
CEMMAX DOO,MATERIALS
MATIS NEW POINT DOO,REAL ESTATE
JASMIN DOO BEOGRAD,CONSUMER STAPLES
D.S. INZENJERING DOO BEOGRAD,INDUSTRIALS
AGRO TECH PMD DOO TRESNJEVAC,INDUSTRIALS
ATLAS COPCO SRBIJA DOO,INDUSTRIALS
ASTRA SIMIT DOO U STECAJU BEOGRAD,NOT RELEVANT
COBEST A.D.,NOT RELEVANT
UTVAKOM DOO BEOGRAD,MATERIALS
MARJANOVIC-TRANS DOO,INDUSTRIALS
ESENSA DOO BEOGRAD,HEALTH CARE
FIDELINKA KOMPANIJA DOO,CONSUMER STAPLES
RODIC M&B - U STECAJU,NOT RELEVANT
CADCAM DATA DOO BEOGRAD,INFORMATION TECHNOLOGY
BEL SPACE,REAL ESTATE
INTERSPED DOO KRAGUJEVAC,NOT RELEVANT
AEROLAB DOO BEOGRAD,INDUSTRIALS
COLOR PRINT DOO NOVI SAD,INDUSTRIALS
PRIMAR CO DOO,INDUSTRIALS
BEE IT DOO,INFORMATION TECHNOLOGY
INOS NAPREDAK AD SABAC,INDUSTRIALS
SLIMS D.O.O.,CONSUMER STAPLES
AZD SAOBRACAJNI SISTEMI DOO BEOGRA,INDUSTRIALS
MARINKOVIC-HOFMANN DOO VELIKA MOST,INDUSTRIALS
CITY RENT A CAR DOO,INDUSTRIALS
HOTEL METROPOL PALACE D.O.O. BEOGR,CONSUMER DISCRETIONARY
DURDEVIC 2010 DOO SUBOTISTE,CONSUMER STAPLES
INCEPTION DOO BEOGRAD,INFORMATION TECHNOLOGY
GROUP MAKLER,HEALTH CARE
MASTER GROUP DOO NOVI SAD,CONSUMER DISCRETIONARY
BEOTURS DOO BEOGRAD,CONSUMER DISCRETIONARY
GROUP SRBIJAGAS,UTILITIES
-U STECAJU,NOT RELEVANT
COLOR PRESS GROUP 1992 D.O.O.,CONSUMER DISCRETIONARY
DONERRA,CONSUMER STAPLES
CISTOCA I ZELENILO JKP SUBOTICA,NOT RELEVANT
RODIC M&B-CO  TRGOVINSKO UGOSTITELJ,NOT RELEVANT
FLOOREXPERTS DOO BEOGRAD,INDUSTRIALS
PREDSTAVNISTVO AIFAR AGROCHIMI,INDUSTRIALS
G INVEST DOO,NOT RELEVANT
VAPEKS DOO CACAK,MATERIALS
FOCUS I.M.C. DOO BEOGRAD,CONSUMER STAPLES
CENTRALINVEST DOO BEOGRAD,INDUSTRIALS
"KRAFT FOODS DOO,VAT.103822660",CONSUMER STAPLES
"DRAGOVIC TRANSPORT DOO, SMEDEREVO",INDUSTRIALS
BTL MANDIS MEDIA DOO,COMMUNICATIONS
CE-ZA-R DOO BEOGRAD,MATERIALS
GROUP AGROPANONKA,INDUSTRIALS
FISH CORP. 2000 FEED DOO,INDUSTRIALS
PHARMA-MAAC DOO BEOGRAD,HEALTH CARE
P.S. FASHION DESIGN DOO CACAK,CONSUMER DISCRETIONARY
UZOR PROMET DOO NOVI SAD,REAL ESTATE
KALLAS SB DOO,CONSUMER STAPLES
AGRO STAR PROIZVODNJA DOO,CONSUMER STAPLES
EMDIRO CONSULTANTS SERVICES DOO BE,INDUSTRIALS
INTERMERKUR DOO BEOGRAD - U STECAJ,NOT RELEVANT
MERKUR-CELIK,FINANCIALS
IN2 INFORMATICKI INZENJERING DOO,INFORMATION TECHNOLOGY
AGRO ARM DOO BEOGRAD (VOZDOVAC),MATERIALS
FN DALLAS DOO,NOT RELEVANT
SANTAMED D.O.O. BEOGRAD,HEALTH CARE
BIOTRONIK ADRIATIC DOO BEOGRAD,HEALTH CARE
ICES DOO,INFORMATION TECHNOLOGY
CENEJ AGRAR,CONSUMER STAPLES
UNIVERZITET SINGIDUNUM BEOGRAD,CONSUMER DISCRETIONARY
BOZIDAR RISTIC PR PRIPREMNA GRADIL,INDUSTRIALS
AUTORITAS INVESTMENT DOO NOVI SAD,CONSUMER STAPLES
POLLARD DIGITAL SOLUTIONS D.O.O.,INFORMATION TECHNOLOGY
LIVNICA PRECIZNIH ODLIVAKA DOO,INDUSTRIALS
SUBGROUP ASTERFARM,CONSUMER STAPLES
INTERSREM FLEET MANAGEMENT,INDUSTRIALS
MLINOTEST-S DOO RUMA,CONSUMER STAPLES
YUGOTUB DOO NOVA PAZOVA,INDUSTRIALS
INOBACKA D.O.O.,INDUSTRIALS
VELEMIR (NEDELJKO) VESKOV,CONSUMER STAPLES
PRODANOVIC DOO MAJUR,INDUSTRIALS
BIOWINE DOO NOVI SAD U STECAJU,NOT RELEVANT
BUKULJA J.K.P.,NOT RELEVANT
SAMSTAG-BALKAN D.O.O.,NOT RELEVANT
GRAMERCY DOO BEOGRAD,NOT RELEVANT
JAGODINA PUT D.O.O.,INDUSTRIALS
FEROMONT-GRADNJA DOO - STARA PAZOV,INDUSTRIALS
INTER MIMS DOO,NOT RELEVANT
ZIMPA AD UB,INDUSTRIALS
CISTOCA JAVNO KOMUNALNO,INDUSTRIALS
EGIS D.O.O. BEOGRAD,INDUSTRIALS
GROUP ENTERIJER JANKOVIC,INDUSTRIALS
VEGA IT D.O.O. NOVI SAD,INFORMATION TECHNOLOGY
NECTAR DOO BACKA PALANKA,CONSUMER STAPLES
LJUBENKOVIC D.O.O.,INDUSTRIALS
TRIGEMA D.O.O. BEOGRAD,INDUSTRIALS
DOO RACA ZRENJANIN,CONSUMER STAPLES
ALEXANDAR DOO NOVI SAD,CONSUMER STAPLES
DT D.O.O.,INDUSTRIALS
STRABAG AG,INDUSTRIALS
OZZ AGRONOM DESPOTOVO-PIVNICE PIVN,CONSUMER STAPLES
TSV BRAVE DOO BEOGRAD,CONSUMER STAPLES
SIEMENS DOO BEOGRAD,INDUSTRIALS
DEKORAT DOO BEOGRAD,INDUSTRIALS
ARMSTEEL DOO RUMENKA,INDUSTRIALS
METALNE KONSTRUKCIJE 037 DOO,INDUSTRIALS
FUTURUM AD BEOGRAD,NOT RELEVANT
JELIC PETROL DOO,CONSUMER DISCRETIONARY
JGL,HEALTH CARE
DRUSTVO SA OGRANICENOM,CONSUMER DISCRETIONARY
GROUP TOPOLA IM,NOT RELEVANT
PROTECH DOO NOVI SAD,INDUSTRIALS
IHR DOO U STECAJU,NOT RELEVANT
SLOGA AD NOVI PAZAR,INDUSTRIALS
NAFTAGAS-TRANSPORT D.O.O. NOVI SAD,INDUSTRIALS
CARNEX MACHINERY LIMITED DOO VRBAS,CONSUMER STAPLES
VODOVOD I KANALIZACIJA JP ZRENJANI,UTILITIES
INTERFAST ADVANCED SECURITY SYSTEM,INDUSTRIALS
HIDRO-BAZA AGREGATI DOO,MATERIALS
AGROMARKET MACHINERY,INDUSTRIALS
DOO BANATSKI KLAS PANCEVO,CONSUMER STAPLES
IRIS MEGA DOO,INFORMATION TECHNOLOGY
LAZOVIC GRADNJA DOO NOVI SAD,INDUSTRIALS
JKP BEOCIN ,INDUSTRIALS
BRICKEN DOO NOVI SAD,INDUSTRIALS
DOO HOROSZCOOP SENTA,INDUSTRIALS
AGRO-PROMET DOO BECEJ,CONSUMER STAPLES
METSO D.O.O.,INDUSTRIALS
BOYSEN ABGASSYSTEME,CONSUMER DISCRETIONARY
TRANSPORT BERAR DOO MELENCI,INDUSTRIALS
AUTO CENTAR MILENIJUM DOO BEOGRAD,CONSUMER DISCRETIONARY
AGORA ECO,UTILITIES
PSS POLJOPRIVREDNA STANICA DOO,INDUSTRIALS
TEMA BROKER A.D.,NOT RELEVANT
DIRECT GROUP DOO,CONSUMER STAPLES
MOSTOGRADNJA A.D.,INDUSTRIALS
CAN ADVERTISING DOO BEOGRAD,NOT RELEVANT
SOPHARMA TRADING PHARMACEUTICALS D,HEALTH CARE
BUFFALO DOO CACAK- U STECAJU,NOT RELEVANT
SOMBORMLIN AD SOMBOR,NOT RELEVANT
GROUP FMP,NOT RELEVANT
EINHELL DOO BEOGRAD,CONSUMER DISCRETIONARY
DACIC PROM DOO NOVI PAZAR,MATERIALS
DOO PANSPED NOVI SAD,INDUSTRIALS
HAMBURGER RECYCLING SERBIA DOO,INDUSTRIALS
OGREV DOO ZRENJANIN,INDUSTRIALS
STOBEX DOO,MATERIALS
SPONIT DOO CACAK,CONSUMER DISCRETIONARY
COLOR-CHEMICALS,MATERIALS
GROUP NESAM,INDUSTRIALS
BRACA POPOVIC DOO KRAGUJEVAC,CONSUMER STAPLES
SWEET HOME PORT DOO,CONSUMER DISCRETIONARY
ENERGY NET SOLUTION DOO,INDUSTRIALS
FIMAS DOO BEOGRAD,CONSUMER DISCRETIONARY
FORVIS MAZARS D.O.O. BEOGRAD,INDUSTRIALS
EMS AD BEOGRAD,UTILITIES
SILOIN DOO KOVIN,NOT RELEVANT
SVET INTERNATIONAL DOO,NOT RELEVANT
NET-CONNECT D.O.O. - U LIKVIDACIJI,COMMUNICATIONS
DOO ALFA 022 RUMA,INDUSTRIALS
BERRY FRUTICO DOO LUCANI,CONSUMER STAPLES
AQUALIA INFRAESTRUCTURAS D.O.O.,NOT RELEVANT
DOO SLAVIJACOOP LOGISTIC BEOGRAD -,INDUSTRIALS
MONIKA HOUSE,CONSUMER DISCRETIONARY
RADNJA ZA VRSENJE USLUGA,INDUSTRIALS
TERRA SRBIJA DOO SIMANOVCI,INDUSTRIALS
MARMIL INZENJERING D.O.O. BEOGRAD,INDUSTRIALS
EURODIJAGNOSTIKA,HEALTH CARE
CML CONSTRUCTION SERVICES,INDUSTRIALS
ELKOMS DOO BEOGRAD,INDUSTRIALS
ALEMILOIL DOO,INDUSTRIALS
APOTEKARSKA USTANOVA BENU BEOGRAD,CONSUMER STAPLES
ERWIN DOO NOVI PAZAR,INDUSTRIALS
UNITRAG PIZON DOO BEOGRAD,INDUSTRIALS
GAMA D.K. DOO BACKA TOPOLA,CONSUMER STAPLES
NOMIL PROMET DOO  ARILJE - U STECA,CONSUMER STAPLES
BI-COMMERCE DOO NOVI SAD,MATERIALS
AGROFARM-TRADE DOO TOPOLA,CONSUMER DISCRETIONARY
ARETOL DOO NOVI SAD,CONSUMER STAPLES
RAPP ZASTAVA DOO KRAGUJEVAC,INDUSTRIALS
ANDREAS (ONDREJ) HEDJI,CONSUMER STAPLES
H.T. & L. FITTING SERBIA DOO KRAGU,CONSUMER DISCRETIONARY
VERIDOS NETSET DOO,INFORMATION TECHNOLOGY
GROUP MOJ KIOSK,CONSUMER STAPLES
GROUP LILLY,CONSUMER STAPLES
AUTO KODEKS DOO BEOGRAD,INDUSTRIALS
WBD DOO BEOGRAD,INFORMATION TECHNOLOGY
IMPERIAL TOBACCO SCG DOO BEOGRAD,CONSUMER STAPLES
SSC DOO SMEDEREVO,INDUSTRIALS
JUGIS DOO BEOGRAD,INDUSTRIALS
21. JANUAR D.O.O.      ,INDUSTRIALS
SKY TOPECO DOO BEOGRAD,INDUSTRIALS
TRANSPORTNO DRUSTVO C&LC-GROUP DOO,INDUSTRIALS
NUTRIFEED-SOLUTIONS D.O.O.,CONSUMER STAPLES
MOZZART D.O.O.,CONSUMER DISCRETIONARY
METALEX DOO,NOT RELEVANT
PSC D.O.O.,INFORMATION TECHNOLOGY
AMSS DOO,NOT RELEVANT
TONI COMMERCE 2011 DOO,MATERIALS
MILIJA  DOO  KRAGUJEVAC,NOT RELEVANT
DHL INTERNATIONAL BEOGRAD D.O.O.,INDUSTRIALS
GORAN INVEST BG DOO,INDUSTRIALS
PREDUZECE ZA PRODAJU ALUMINIJUMA VE,NOT RELEVANT
LE BELIER KIKINDA LIVNICA DOO,MATERIALS
MEGA RENT DOO,INDUSTRIALS
ELEKTROMETAL GREEN DOO,INDUSTRIALS
BAKARNE CEVI - U PRINUDNOJ LIKVIDA,MATERIALS
GROUP JUGOKOP,INDUSTRIALS
ZITOPROMET-MLIN AD SENTA,CONSUMER STAPLES
AGRINOVA DOO NOVI SAD,INDUSTRIALS
FAKULTET ZA EKONOMIJU I INZENJERSK,CONSUMER DISCRETIONARY
BELARUS-AGROPANONKA DOO NOVI SAD,INDUSTRIALS
AGROSAVA DOO,MATERIALS
SIM DOO,INDUSTRIALS
CORNER PIZZA D.O.O.,CONSUMER DISCRETIONARY
BOMEX HOLDING D.O.O.,MATERIALS
EXCITING D.O.O.,INDUSTRIALS
TODY GH DOO,CONSUMER STAPLES
GROUP ERAKOVIC,CONSUMER STAPLES
INITIATIVE DOO BEOGRAD,CONSUMER DISCRETIONARY
LUXURY TANNERY DOO RUMA,CONSUMER DISCRETIONARY
AGROPRODUKT DOO BUMBAREVO BRDO,CONSUMER STAPLES
ELIXIR ENGINEERING DOO,MATERIALS
GREENFLOW RECYCLING DOO,INDUSTRIALS
TIM POWER PLUS D.O.O. PIROT,INDUSTRIALS
ERNST & YOUNG CONSULTING D.O.O.,INDUSTRIALS
AQUACHEM D.O.O.,INDUSTRIALS
CRAYON,INFORMATION TECHNOLOGY
PPL D.O.O.,INDUSTRIALS
MIRKO (ZIVKO) MILJUS,NOT RELEVANT
GORENJE D.O.O.,CONSUMER DISCRETIONARY
ARROW-DISTRIBUTION NET WORK DOO BE,CONSUMER STAPLES
OBELISK GRADNJA DOO BEOGRAD,REAL ESTATE
