name,industry
VITALAIN,CONSUMER STAPLES
FABRIKA FAVORIT OOO,CONSUMER STAPLES
PODBEL'SKOE KHPP,CONSUMER STAPLES
KSM-14 PLYUS OOO,MATERIALS
PROF-EYLEKTRO OOO,INDUSTRIALS
PROMFINSTROI AO,ENERGY
GORIZONT OOO,CONSUMER STAPLES
BST AO,INDUSTRIALS
JSC TPMET,NOT RELEVANT
LLC TH OGK,MATERIALS
URALGEO,ENERGY
STATIS LLC,INDUSTRIALS
DZHI-INVESTITSII OOO,REAL ESTATE
ITF LENTURBOREMONT OOO,INDUSTRIALS
Dalreefer Shipping Company LTD,INDUSTRIALS
MMPOF PACKAGING LLC,MATERIALS
Subgroup Technonikol,INDUSTRIALS
UNIVERSAL LEASING COMPANY ZAO,FINANCIALS
VSE DLYA REBENKA OOO,REAL ESTATE
ARCTIC LNG 2 LLC,ENERGY
JSC STC LANDATA,INFORMATION TECHNOLOGY
GROUP ORIKS,CONSUMER STAPLES
BALTIISKOE MORSKOE BUKSIRNOE AGEN,INDUSTRIALS
KLUBNY DOM OOO,INDUSTRIALS
CROCS CIS OOO,CONSUMER DISCRETIONARY
GROUP ALKO-PROFI,CONSUMER STAPLES
Orion LLC,CONSUMER DISCRETIONARY
ZAO IMENI LENINA,CONSUMER STAPLES
SUBGROUP COMCOR,COMMUNICATIONS
JSC Cargo Terminal Pulkovo,INDUSTRIALS
CHMK OOO,CONSUMER STAPLES
Milk Co Ltd,CONSUMER STAPLES
PJSC YAKUTSKENERGO,UTILITIES
ASM-ALTAI OOO,CONSUMER DISCRETIONARY
SANTEDOM LTD,HEALTH CARE
PRIMPOLIMER OOO,MATERIALS
LUKOIL ZAPADNAYA SIBIR,ENERGY
JSC Gotek,MATERIALS
SUBGROUP Maryina Roscha Plaza,REAL ESTATE
KHADO-IMPORT OOO,CONSUMER DISCRETIONARY
SUBGROUP HACHETTE-ATTICUS PUBLISHIN,COMMUNICATIONS
MEDICAL LEASING-CONSALTING LTD,HEALTH CARE
ABRAU-DURSO LLC,CONSUMER STAPLES
OOO VALDEKS TEPLOTEKHNIKA,INDUSTRIALS
OOO SDEK FINANS,INDUSTRIALS
IT ENERGOFINANCE LLC,INDUSTRIALS
ASSTRA RUS OOO,INDUSTRIALS
GROUP Stroypark,CONSUMER DISCRETIONARY
Cosmetology and Plastic Surgery C,HEALTH CARE
ROSSETI CENTRE PJSC,UTILITIES
TES LLC,INDUSTRIALS
LLC DIO PLAST,MATERIALS
ISKRA-MED OOO,HEALTH CARE
OOO PO TOPCHIKHINSKI MELKOMBINAT,CONSUMER STAPLES
LLC Generium-Next,HEALTH CARE
NPP AVIATRON OOO,ENERGY
ANTUR OOO,CONSUMER STAPLES
PZTO TITAN Ltd,ENERGY
GROUP Avanta,CONSUMER STAPLES
OPTIMUM OOO,MATERIALS
OOO TK SPETSTORG,CONSUMER DISCRETIONARY
FAETON-AERO LLC,NOT RELEVANT
ROSNEFT INTERNATIONAL FINANCE,ENERGY
OOO TS-SERVIS,INDUSTRIALS
OMSKIE KABEL'NYE SETI OOO,COMMUNICATIONS
UTRO FIRMA OOO,ENERGY
FORSAZH-2 OOO,ENERGY
GROUP FARM-SINTEZ,HEALTH CARE
OOO ALKHIM,MATERIALS
KOMBINAT LUBERETSKIYE KOVRY ZAO,CONSUMER DISCRETIONARY
NIP INFORMZASHCHITA AO,INFORMATION TECHNOLOGY
LTD ENERGOCONTROL,UTILITIES
SAMARA-SEVER-AVTO OOO,CONSUMER DISCRETIONARY
ANISIMOV VADIM GEORGIEVICH (IP),CONSUMER STAPLES
JSC ENCE,UTILITIES
ENSIM LTD,HEALTH CARE
Exprof Trade Limited,INDUSTRIALS
EYNERGOPLYUS,UTILITIES
MOK AUTOTRANS ZAO,NOT RELEVANT
AREAL IJSC,MATERIALS
RUSPOSTAVKA,CONSUMER STAPLES
LLC INDUSTRIAL STEEL RECYCLING,MATERIALS
HYPERCENTER RYAZAN OOO,NOT RELEVANT
SAMARA NOVO-URITSKOGO CENTER OOO,CONSUMER DISCRETIONARY
GROUP SIBTREIDSERVIS,ENERGY
TC NAFTATRANS PLUS,INDUSTRIALS
SEIHO MOTORS SERVIS IST OOO,NOT RELEVANT
GROUP F1,MATERIALS
JSC V-Sibpromtrans,INDUSTRIALS
JSC PETROSAKH,NOT RELEVANT
PIVSTAR OOO,CONSUMER STAPLES
SONATA OOO,CONSUMER DISCRETIONARY
OOO PK NOVYE TEKHNOLOGII,MATERIALS
SLK OOO,INDUSTRIALS
EYLBI OOO,CONSUMER STAPLES
ROSNEFT INTERNATIONAL LTD.,ENERGY
META LLC,MATERIALS
APTEKA BAIKAL,CONSUMER STAPLES
RUSAGROPROM OOO,CONSUMER STAPLES
LDEYP OOO,INDUSTRIALS
STEELRESURS-REGION OOO,MATERIALS
DSK OOO,INDUSTRIALS
AVP-GRUPP OOO,INDUSTRIALS
OPTIMA JOINT STOCK COMPANY,INFORMATION TECHNOLOGY
AVTOBIZNES OOO,ENERGY
PROFPOTOK OOO,CONSUMER DISCRETIONARY
SubGROUP Ascona,CONSUMER DISCRETIONARY
Green Line Ltd,INDUSTRIALS
OOO PARITET,MATERIALS
JSC SCAD tech,ENERGY
OOO EYI-SI-REIL,MATERIALS
GROUP R-Pharm,HEALTH CARE
TARGET OOO,INDUSTRIALS
TK RA OOO,ENERGY
Bering Metals LLC,MATERIALS
GROUP SPAR TULA,CONSUMER STAPLES
TRUBOPROVOD,INDUSTRIALS
EKSITON ANALITIK OOO,INDUSTRIALS
SWISS ABRASIVES LLC,INDUSTRIALS
AGRITECH LLC,MATERIALS
RUSSKII DOM AO,CONSUMER STAPLES
BALTSHINRESOURCE,CONSUMER DISCRETIONARY
KOMPANIYA EYNKOR OOO,CONSUMER DISCRETIONARY
GROSSMANN RUS Ltd,ENERGY
AVTOMOLIT OOO,MATERIALS
PERVAYA MEBEL'NAYA FABRIKA ZAO,CONSUMER DISCRETIONARY
LESOTEKHNIKA OOO,CONSUMER DISCRETIONARY
TIKHII DON OOO,CONSUMER STAPLES
LLC A.P.R.,CONSUMER DISCRETIONARY
ITS LLC,CONSUMER DISCRETIONARY
PG LLC,CONSUMER STAPLES
SELL-SERVIS OOO,CONSUMER STAPLES
JSC FARM,CONSUMER DISCRETIONARY
LLC AVTO MAGIYA IT,INDUSTRIALS
ATVINTA OOO,INFORMATION TECHNOLOGY
METPROM LLC,INDUSTRIALS
TOBOL OOO,INDUSTRIALS
SZEMO Invertor LLC,INDUSTRIALS
GROUP United Europe Group,CONSUMER STAPLES
DOMODEDOVO TRAINING LLC,INDUSTRIALS
KOTEL'NOE OBORUDOVANIE I TRUBOPROVO,MATERIALS
SEVERSTAL METIZ OAO,MATERIALS
GROUP KERAMIN,INDUSTRIALS
RSG LLC,INDUSTRIALS
SIBA GRUPP OOO,CONSUMER DISCRETIONARY
TECHNODOM,INDUSTRIALS
NORD OOO,CONSUMER STAPLES
MEOTIDA OOO,CONSUMER STAPLES
MST LTD.,HEALTH CARE
DAF LLC,INDUSTRIALS
STR-TEKHNIKA OOO,INDUSTRIALS
P-TREID OOO,ENERGY
PROMOMED RUS LLC,HEALTH CARE
SARTORIUS RUS OOO,HEALTH CARE
LLC Nord Systems,ENERGY
VODOKANAL G.IRKUTSKA,UTILITIES
MRSK SEVERNOGO KAVKAZA OAO,UTILITIES
GOLDEN 5 OOO,CONSUMER DISCRETIONARY
OOO TEK MERET,ENERGY
KRASNODARTEPLOENERGO OAO,NOT RELEVANT
DIESEL-MTA OOO,NOT RELEVANT
BIG OOO,MATERIALS
JSC ROUST INC,CONSUMER STAPLES
HK SDS - ENERGO,CONSUMER DISCRETIONARY
TRIDEVYATOE TSARSTVO OOO,CONSUMER DISCRETIONARY
UNIVERSAL LEASING ZAO,NOT RELEVANT
ROSTA ZAO,HEALTH CARE
PAO TGK-14,UTILITIES
AGRO - OSNOVA OOO,CONSUMER STAPLES
MONE OOO,CONSUMER DISCRETIONARY
M. Video Management,NOT RELEVANT
S-AVTO OOO,CONSUMER DISCRETIONARY
GROUP GK URAL TOYZ,CONSUMER DISCRETIONARY
MTK OOO,INDUSTRIALS
MEDTOVAROPT OOO,HEALTH CARE
NOVIK LOGISTIK OBSHCHESTVO S OGRANI,INDUSTRIALS
Ariston Thermo Rus,CONSUMER DISCRETIONARY
GROUP Inkor,CONSUMER DISCRETIONARY
SZAO SKVO,CONSUMER STAPLES
CLOSED IOINT STOK COMPANY-SANATOR,CONSUMER DISCRETIONARY
TIKHI DON,CONSUMER STAPLES
GROUP TBI,INDUSTRIALS
JSC UPRAVLENIE OTKHODAMI-NN,INDUSTRIALS
SUENCO,UTILITIES
GROUP TEKHSERVIS,INDUSTRIALS
OOO SIGNAL,INDUSTRIALS
INFERUM LLC,HEALTH CARE
GVURA,CONSUMER DISCRETIONARY
ZOLOTAYA RYBKA OOO,CONSUMER DISCRETIONARY
OOO DSK GRANIT,INDUSTRIALS
O¿O TS-LOGISTIC,NOT RELEVANT
AOYAMA MOTORS ZAO,NOT RELEVANT
GOLDER-ELECTRONICS,CONSUMER DISCRETIONARY
AO SKU,MATERIALS
FASHION RETAIL GROUP LLC,CONSUMER DISCRETIONARY
LLC TRAFO,INDUSTRIALS
OOO PERMSKIE NASOSY,ENERGY
Mary Kay Joint Stock Company,CONSUMER STAPLES
DMITRIEV-AGRO-INVEST ZAO,CONSUMER STAPLES
POLIMAKS OOO,MATERIALS
LLC KVARTZEVYE PESKI,MATERIALS
Group VESTA,INDUSTRIALS
GAZNEFTESERVIS OOO,ENERGY
GALEREYA MODY,CONSUMER DISCRETIONARY
GROUP Metta,INDUSTRIALS
NovaCard JSC,INFORMATION TECHNOLOGY
GROUP VOSTOCHNYE BERNIKI,MATERIALS
OIL ENERGY LLC,ENERGY
JSC VOLGAENERGOSBYT,UTILITIES
DAL'VOSTTREID,ENERGY
TEKHKOMPLEKT-ULYANOVSK OOO,INDUSTRIALS
GROUP Petrovax,HEALTH CARE
JSC Russian Post,INDUSTRIALS
BIOVITRUM LLC,HEALTH CARE
RAPSOLIYA OOO,CONSUMER STAPLES
SELLANYCAR LLC,CONSUMER DISCRETIONARY
NPP ITELMA LLC,CONSUMER DISCRETIONARY
IVK MEDIKL OOO,HEALTH CARE
SDC-FOODS LLC,CONSUMER STAPLES
Nestle Kuban LLC,CONSUMER STAPLES
NITS OOO,INDUSTRIALS
AKROS RB OOO,INDUSTRIALS
ARTINSKAYA OOO,CONSUMER DISCRETIONARY
SKYGEN LLC,HEALTH CARE
ALUMET,CONSUMER DISCRETIONARY
KRASNYI MAYAK OOO,CONSUMER STAPLES
OOO DVINLESPROM,MATERIALS
GROUP SZEMO,INDUSTRIALS
LLC INARCTICA NW,CONSUMER STAPLES
PROFIBUSINESS OOO,CONSUMER STAPLES
AMT Group Joint Stock Company,INFORMATION TECHNOLOGY
TOMSKTRANSAVTO OOO,ENERGY
GROUP MSK Retail,CONSUMER STAPLES
VITOLINKA OOO,CONSUMER STAPLES
SUBGROUP NLMK,MATERIALS
TSVS LLC,INDUSTRIALS
GROUP Tehnofrost,INDUSTRIALS
POLYMEDIA LLC,INFORMATION TECHNOLOGY
OPM LTD CO,INDUSTRIALS
GROUP LAND,INDUSTRIALS
IMENI IL'ICHA OAO,CONSUMER STAPLES
GROUP ENERGOPLUS,UTILITIES
AVTO BIZNES GRUP OOO,CONSUMER DISCRETIONARY
MECHEL CARBON AG,MATERIALS
ANPGEO KHOROSHEVSKAYA SCHOOL,CONSUMER DISCRETIONARY
KONGRESS OOO,NOT RELEVANT
TATENERGOSBYT OAO,NOT RELEVANT
JSC Stroyservis,MATERIALS
LVP FORTUNA Ltd.,CONSUMER STAPLES
SANITEK OOO,INDUSTRIALS
NOVOURALSKII MYASNOI KOMBINAT OOO,CONSUMER STAPLES
OR LLC,CONSUMER DISCRETIONARY
BELKRAS 999 OOO,CONSUMER STAPLES
METPROM-KONSALT OOO,MATERIALS
SALUT TORG OOO,NOT RELEVANT
ECO-SERVICE 2003 OOO,CONSUMER STAPLES
MAT I DITIA RYAZAN LLC,HEALTH CARE
"OOO ""GPK Sever""",MATERIALS
IRKUTSKII KHLEBOZAVOD ZAKRYTOE AKTS,CONSUMER STAPLES
AB68NM,NOT RELEVANT
NOVOROSMETALL LTD,NOT RELEVANT
GROUP HOLIDAY,NOT RELEVANT
TPNK OOO,MATERIALS
GROUP MRT Ekspert,HEALTH CARE
GOSTINITSA CENTRALNAYA LIMITED,FINANCIALS
TORGOVAYA KOMPANIYA MAVT OOO,CONSUMER STAPLES
SREDNEVOLZHSKEYLEKTROPROEKT,UTILITIES
GROUP DIALL,ENERGY
OOO ABRAZIV SERVIS,CONSUMER DISCRETIONARY
OOO Kompaniya TECHNOTECS LLC,ENERGY
FIRM MART LLC,CONSUMER STAPLES
KALDERA OOO,UTILITIES
Aviatechsupply Ltd,INDUSTRIALS
OOO EPIMED,CONSUMER STAPLES
TD ZAVOD SPETSAGREGAT OOO,INDUSTRIALS
NORD-SERVICE Ltd.,ENERGY
OOO TRANSPORT 21 VEK,INDUSTRIALS
Seicento Limited,REAL ESTATE
GROUP OPTIMA IT,INFORMATION TECHNOLOGY
OOO URAL-PRESS NIZHNII NOVGOROD,INDUSTRIALS
GROUP Doriss,INDUSTRIALS
RUSSKI BRILLIANT OOO,CONSUMER DISCRETIONARY
LLC Tchaikovsky textile company,INDUSTRIALS
IMC Medical On Group - Irkutsk,HEALTH CARE
OKA - PLAST OOO,CONSUMER DISCRETIONARY
EMK OOO,MATERIALS
KONTUR-M OOO,ENERGY
OOO RICHSAYKER,INDUSTRIALS
GK DEKA-STROI OOO,INDUSTRIALS
GROUP VOLZHSKII ZAVOD POLIMEROV,MATERIALS
KROVTEX OOO,NOT RELEVANT
FATS AND OIL INTEGRATED WORKS JSC,CONSUMER STAPLES
JSC Himsorbent,MATERIALS
OOO SIMSTROITORG,MATERIALS
JV MEDIACE Co. Ltd.,HEALTH CARE
GROUP UCHUMSKAYA,CONSUMER STAPLES
ETON INVESTMENTS LLC,MATERIALS
ART-MEDIUM,HEALTH CARE
BORAVTO K OOO,CONSUMER DISCRETIONARY
GROUP Frutline,INDUSTRIALS
Group TKZ,INDUSTRIALS
Seppra Limited Liability Company,CONSUMER DISCRETIONARY
NAUCHNO-PROIZVODSTVENNOE PREDPRIY,MATERIALS
GROUP FSK,REAL ESTATE
VARIANT-999 OOO,INDUSTRIALS
DENSET Group,INDUSTRIALS
RENT-KEYPITL OOO,MATERIALS
ZAO CHELYABINSKII ZAVOD,INDUSTRIALS
JSC PSA UNICHIMTEK,MATERIALS
IEN SHESTOPALOV ALEKSEI ANATOLEVI,CONSUMER STAPLES
Luxe Oil,CONSUMER STAPLES
JSC ARMO,INDUSTRIALS
JSC METROWAGONMASH,INDUSTRIALS
Loymina LLC (Limited Liability Comp,CONSUMER DISCRETIONARY
SUBGROUP IESC,UTILITIES
URP llc,MATERIALS
BM-KHOLDING OOO,INDUSTRIALS
LADENSO LLC,MATERIALS
JSC AROMA TRADE,CONSUMER STAPLES
ARSAL LLC,CONSUMER STAPLES
DANAFLEX-ALABUGA LLC,MATERIALS
Virend International,HEALTH CARE
LLC CARGILL,CONSUMER STAPLES
GROUP VELES,INDUSTRIALS
JSC PharmaMed,HEALTH CARE
VTS KOMP'YUTERY I SETI OOO,INFORMATION TECHNOLOGY
BIREL' PLYUS OOO,INDUSTRIALS
LESTATE LLC,CONSUMER DISCRETIONARY
INSIGHT INVESTMENT GROUP LLC,FINANCIALS
AGRO-AVTO OOO,CONSUMER STAPLES
JSC INCMaT,MATERIALS
MOS OOO,INDUSTRIALS
Group Severnaya Company,CONSUMER STAPLES
LEOTON TREIDING OOO,CONSUMER STAPLES
SSMU KRASNODAR OOO,NOT RELEVANT
UPRAVLENIE KOMMERCHESKOI NEDVIZHI,NOT RELEVANT
JSC Solnechnogorskiy plant EUROPL,MATERIALS
CYBERWOOD LIMITED,MATERIALS
KOUDIJS MKORMA PJSC,CONSUMER STAPLES
SUBGROUP INTERCOMP,INDUSTRIALS
KOPEIKA TRADE HOUSE OOO,NOT RELEVANT
TK KOMPLEKTNAVIGATOR OOO,INDUSTRIALS
SOYUZFLOT PORT JOINT-STOCK COMPANY,NOT RELEVANT
LITWOOD LLC,CONSUMER DISCRETIONARY
DC AUTO OOO,NOT RELEVANT
PJSC TOAZ,NOT RELEVANT
RENIR Limited Liability Company,HEALTH CARE
GROUP CHTPZ ZAO,MATERIALS
TEKHNOPARK OOO,FINANCIALS
YUTOI OOO,CONSUMER DISCRETIONARY
GROUP PROVENTO,INDUSTRIALS
OOO TD DUSLYK,CONSUMER STAPLES
DTA-TSENTR OOO,CONSUMER DISCRETIONARY
MD MEDICAL GROUP INVESTMENTS PLC,HEALTH CARE
Rosneft Trade Limited,ENERGY
KLINIKA EKATERINSKAYA,HEALTH CARE
OOO LUKOIL-PERM',ENERGY
OOO LUKOIL-Technologies,ENERGY
Nord West Fish Ltd,CONSUMER STAPLES
SMPK OOO,NOT RELEVANT
AVTOMOTIV-KEMEROVO OOO,CONSUMER DISCRETIONARY
MEGATREID OOO,NOT RELEVANT
GROUP FARM,CONSUMER DISCRETIONARY
HTS LLC,INDUSTRIALS
Hannecard North-West LLC,MATERIALS
Maslon Ltd,ENERGY
MEAT ALLIANCE COMPANY LIMITED,CONSUMER STAPLES
GROUP Samotlor trakt,CONSUMER DISCRETIONARY
BATS OOO,INDUSTRIALS
GROUP ZFZ,MATERIALS
RAIZ OOO,MATERIALS
TERRALYUKS LLC,CONSUMER DISCRETIONARY
ELVIS-AKOM OOO,CONSUMER DISCRETIONARY
EDELVEYS OOO,CONSUMER STAPLES
REZHEVSKOI KHLEBOKOMBINAT,CONSUMER STAPLES
SUBGROUP Formula Zdorovya,CONSUMER STAPLES
GROUP URAL-PRESS,INDUSTRIALS
SABREKOV EY.T.,INDUSTRIALS
LLC SafPlast,MATERIALS
JSC AGROFIRMA RILSKAYA,CONSUMER STAPLES
POLIMEDIA-REGION OOO,INFORMATION TECHNOLOGY
UNITED CONTRACTOR RELATIONS CENTE,FINANCIALS
SUPERWAVE GROUP,INFORMATION TECHNOLOGY
Field Force Group Rus Ltd,COMMUNICATIONS
TDNT ENGINEERING' LLC,CONSUMER STAPLES
X5 FINANCE OOO,CONSUMER STAPLES
INNOVATSIONNYI TSENTR BUREVESTNIK,MATERIALS
DOMODEDOVO INTEGRATION LLC,INDUSTRIALS
ZHIGULISKAN OOO,INDUSTRIALS
OTK OOO,CONSUMER STAPLES
LLC GOTEK-POLIPAK PERESLAVL,MATERIALS
TH Chernozemye LLC,CONSUMER STAPLES
GROUP SAMSON-OPT,CONSUMER DISCRETIONARY
KRASPAN-M OOO,INDUSTRIALS
NPF LABORATORIYA OGNEZASHCHITY OO,MATERIALS
MIR DETSTVA COMPANY OOO,NOT RELEVANT
YUGO-VOSTOK AGRO OOO,MATERIALS
OOO KATEYN,INDUSTRIALS
Polaris Ltd,HEALTH CARE
TECHNONICOL-CONSTRUCTION SYSTEMS,INDUSTRIALS
VINSANTEL OOO,REAL ESTATE
MAYNITEK LLC,MATERIALS
MURASHOVA IRINA EVGEN'EVNA,CONSUMER STAPLES
JSC NEW TECHNOLOGIES,INDUSTRIALS
OOO CHOP BELYI MEDVED,INDUSTRIALS
Atex Group LLC,HEALTH CARE
MIRAX LLC,ENERGY
GROUP RUSSIAN POST,INDUSTRIALS
SITILAB-DON OOO,HEALTH CARE
OOO PK AISBERG-PLYUS,CONSUMER STAPLES
LLC AGROPRODUKT,CONSUMER STAPLES
GROUP DEVON TD,CONSUMER STAPLES
GROUP RUSSKII DOM,CONSUMER STAPLES
TATNEFTEPROVODSTROI OAO,INDUSTRIALS
OOO ITS IRKUTSKEYNERGO,NOT RELEVANT
METALLOTORGOVAY KOMPANIYA KRASO O,MATERIALS
CENTER-SKLAD,CONSUMER STAPLES
TEKHNOLAIN OOO,CONSUMER DISCRETIONARY
LUDING-TRADE LTD,CONSUMER STAPLES
LEGTEKS OOO,NOT RELEVANT
PROMEYKSKAVATSIYA PAO,INDUSTRIALS
SK SAMORI,MATERIALS
GUK-KRASNODAR,REAL ESTATE
RKS-INZHINIRING OOO,UTILITIES
METUR OOO,MATERIALS
Biojoule LLC,UTILITIES
AMTEL TEA FACTORY OOO,NOT RELEVANT
Moscow School of Management SKOLK,CONSUMER DISCRETIONARY
SUBGROUP Amtel-Servis,INFORMATION TECHNOLOGY
MOSPROMSTROYMATERIALY OAO,NOT RELEVANT
GORNO-OBOGATITEL'NYI KOMPLEKS DEN,MATERIALS
SIBIRSKAYA OPTOVAYA,CONSUMER DISCRETIONARY
ANZHELYUS OOO,CONSUMER DISCRETIONARY
S.C. JOHNSON LLC,MATERIALS
GIPERMARKET LINIYA OOO,CONSUMER STAPLES
Building systems LLC,MATERIALS
KOMBINOVA TEPLOTEKHNIKA OOO,INDUSTRIALS
GROUP KHIMIYA I LOGISTIKA,MATERIALS
S.P.GELPIK OOO,HEALTH CARE
ULAEVA ELENA EVGEN'EVNA (IP),CONSUMER DISCRETIONARY
GERBERA OOO,CONSUMER DISCRETIONARY
LESNYE TEKHNOLOGII OOO,INDUSTRIALS
DEMIDYCH OOO,CONSUMER DISCRETIONARY
CHISTAYA VODA OOO,CONSUMER STAPLES
4 PAPAS LLC,CONSUMER DISCRETIONARY
GROUP CHAIKOVSKII TEKSTIL',INDUSTRIALS
FIRMA MAIKOPSKOE DRSU OOO,INDUSTRIALS
MUNITSIPAL'NOE UNITARNOE PREDPRIY,UTILITIES
AGROKLUB OOO,CONSUMER STAPLES
GORBATOVSKOE,CONSUMER STAPLES
MERKURII-TELEKOM OOO,COMMUNICATIONS
IMPUL'S OOO,CONSUMER DISCRETIONARY
GROUP HOROSHAYA SVYAZ,CONSUMER DISCRETIONARY
OOO KONSTANTA-T,REAL ESTATE
OOO GARANTAGRO,CONSUMER STAPLES
VDK OOO,CONSUMER STAPLES
TSENTROTEKH OOO,ENERGY
ABAMET-SAMARA LTD,INDUSTRIALS
TEKHKOMPLEKT OOO,INDUSTRIALS
AL'FA TREID OOO,CONSUMER STAPLES
KOMPANIYA EYLEKS OOO,INDUSTRIALS
VOSKRESENSKAYA MARINA VIKTOROVNA,CONSUMER DISCRETIONARY
GROUP Techno-Polymer,CONSUMER DISCRETIONARY
SUBGROUP SHK Moscow,CONSUMER STAPLES
GROUP GEJZER,CONSUMER DISCRETIONARY
VZV Ltd,CONSUMER DISCRETIONARY
GROUP INTER-GRUPP,INDUSTRIALS
VOSTOCHNIE RYADI OOO,REAL ESTATE
SUBGROUP UC RUSAL,MATERIALS
UMMC,MATERIALS
Group STK-AGRO,MATERIALS
ASK-AGRO OOO,CONSUMER STAPLES
CANNED FOOD FACTORY AKHTUBA L,CONSUMER STAPLES
KAMOS-LAIN OOO,INDUSTRIALS
LiderGruzAvto LLC,INDUSTRIALS
DOMODEDOVO SECURITY LLC,INDUSTRIALS
VINOKONYACHNYI DOM ALYANS-1892 OOO,CONSUMER STAPLES
CITILAB-URAL Ltd.,HEALTH CARE
AKRON GLOBAL LLC,INDUSTRIALS
STEKLOTEKH OOO,MATERIALS
STALKER-CONSULTING OOO,CONSUMER STAPLES
Expert Logistic LLC,INDUSTRIALS
ELETSKII AGROKOMPLEKS OOO,CONSUMER STAPLES
SUBGROUP AST,INDUSTRIALS
KSK,NOT RELEVANT
OOO MOLOCHNYE PRODUKTY,NOT RELEVANT
URAL'SKIE KAMNI AO,MATERIALS
OPYTNOE KHOZYAISTVO OOO,CONSUMER STAPLES
TOPLIVNYE SISTEMY OOO,ENERGY
TSENTRDORSTROI OOO,INDUSTRIALS
METALLEXP OOO,FINANCIALS
NOVOSIBKHOLOD OAO,CONSUMER STAPLES
"CARMEL Logistics, s.r.o.",CONSUMER DISCRETIONARY
GROUP Ingate,CONSUMER DISCRETIONARY
PRIMORSK TRADE PORT LLC,INDUSTRIALS
FIRMA SEVZAPMETALL OOO,MATERIALS
FIRMA DONETS OOO,NOT RELEVANT
URAL-PROFIL OOO,NOT RELEVANT
Moulin Villa JSC,CONSUMER DISCRETIONARY
LLC HEURTEY PETROCHEM RUS,ENERGY
JSC CESAR SATELLITE,CONSUMER DISCRETIONARY
SIBAQUASTROY OOO,UTILITIES
GRAND-NN LLC,CONSUMER STAPLES
BARNAULSKAYA GORELEKTROSET,UTILITIES
Chernigovets joint-stock company,ENERGY
EYDIL-IMPORT OOO,CONSUMER DISCRETIONARY
Rusal Limited,MATERIALS
ALBIYA OOO TD,MATERIALS
GROUP EK Kemikal,MATERIALS
GROUP EXTROL,INDUSTRIALS
PROKHOROVSKII ELEVATOR OAO,CONSUMER STAPLES
ROSINTER RESTAURANTS EKATERINBURG,NOT RELEVANT
OKOLITSA OOO,NOT RELEVANT
GROUP MOLODETS,CONSUMER STAPLES
Group European Media group,CONSUMER DISCRETIONARY
DV TREIDING,CONSUMER STAPLES
PROIZVODSTVENNOE PREDPRIYATIE TAEN,CONSUMER DISCRETIONARY
REVOLUT TECHNOLOGIES RUSSIA LTD,FINANCIALS
AEYROPORT KIRENSK,INDUSTRIALS
ZEMLYA SAZHINSKAYA OOO,CONSUMER STAPLES
GROUP PAPA JOHNS,CONSUMER DISCRETIONARY
URALSEVERGAZ ZAO,UTILITIES
PIQ-PHARMA LEK LLC,HEALTH CARE
DZHANSI OOO,CONSUMER DISCRETIONARY
BAIKALSEA COMPANY JSC GC BAIKAL S,CONSUMER STAPLES
ZEOTEK,INDUSTRIALS
GROUP ILMIXGROUP,HEALTH CARE
LYUKS EVROPAK OOO,MATERIALS
MARKET-KA OOO,CONSUMER STAPLES
UTS-CHEMICAL MATERIALS LLC,MATERIALS
OOO EKOVYVOZ,INDUSTRIALS
A-STEKLO OOO,INDUSTRIALS
LLC MILFOODS,CONSUMER STAPLES
SIBSULFUR CO LTD,MATERIALS
ICE TRADE LLC,CONSUMER STAPLES
PEKIN KAR AVTO OOO,CONSUMER DISCRETIONARY
CHISTAYA PLANETA AO,INDUSTRIALS
LIRUS LLC,HEALTH CARE
OOO GRADIENT DISTRIB'YUTSIYA,CONSUMER STAPLES
PK RASSVET OOO,CONSUMER STAPLES
OOO VETERAN,ENERGY
JOINT-STOCK COMPANY PYATYU PYAT,CONSUMER STAPLES
FOKUS-RETAIL OOO,CONSUMER STAPLES
STROIPLATFORMA OOO,INDUSTRIALS
FITO-BALT OOO,CONSUMER STAPLES
PromKhimTekh OOO,INDUSTRIALS
NPF BITEK OOO,INDUSTRIALS
JSC ATTH AVANGARD,CONSUMER STAPLES
SANTECHKOMPLECT-URAL LLC,INDUSTRIALS
LLC INESCO,MATERIALS
MEGAMIX LLC,CONSUMER STAPLES
JSC Sibagro,CONSUMER STAPLES
OPTITRANS OOO,INDUSTRIALS
HANTY-MANSIYSKDORSTROY OAO,INDUSTRIALS
FG LLC,INDUSTRIALS
PROMTORG OOO,CONSUMER DISCRETIONARY
JSC Zarubezhenergoproekt,UTILITIES
GROUP APRIL,CONSUMER STAPLES
PALLADA OOO,CONSUMER STAPLES
INTEGRITY TRANS,INDUSTRIALS
LLC Krasnoye Echo,MATERIALS
LLC POSTAC,MATERIALS
TEKHSTROI OOO,INDUSTRIALS
OOO GRASIANO,CONSUMER STAPLES
STELLA OOO,INDUSTRIALS
LTD EASY TRADING,CONSUMER STAPLES
MRSV OOO,CONSUMER DISCRETIONARY
UMC LLC,MATERIALS
PK OBNINSKIE MOLOCHNYE PRODUKTY,CONSUMER STAPLES
TARMED OOO,HEALTH CARE
OOO BEST,CONSUMER DISCRETIONARY
Germes Ltd,MATERIALS
EYSKOM-AGRO OOO,CONSUMER STAPLES
SEC GAGARINSKY,NOT RELEVANT
URALGEOMASH ZAO,NOT RELEVANT
