name,industry
ALD Vacuum Technologies GmbH,MATERIALS
Jungenthal Waggon GmbH,INDUSTRIALS
GEWOBAG Wohnungsbau-,REAL ESTATE
BASF Personal Care and Nutrition Gm,MATERIALS
Group Signa Prime Selection,REAL ESTATE
Flender GmbH,INDUSTRIALS
Desma Slovakia s.r.o.,INDUSTRIALS
Wieland-Werke AG,MATERIALS
GROUP ENGEL,MATERIALS
H SCHOPPE SCHULTZ GMBH CO KG,CONSUMER STAPLES
Group BASF,MATERIALS
Subgroup Schaeffler AG,CONSUMER DISCRETIONARY
Fischbach GmbH,MATERIALS
Dr¿ger Safety AG & Co. KGaA,HEALTH CARE
Terex Deutschland GmbH. - technikai,INDUSTRIALS
JME Mietpark GmbH,NOT RELEVANT
Group SMS,INDUSTRIALS
notebooksbilliger.de AG,CONSUMER DISCRETIONARY
voestalpine High Performance Metals,MATERIALS
GALA GROUP GmbH,CONSUMER STAPLES
MKD Vermögensverwaltungs Beteiligun,CONSUMER DISCRETIONARY
Voith GmbH & Co. KGaA,INDUSTRIALS
Hellweg Die Profi Baum¿rkte,CONSUMER DISCRETIONARY
BARELY DIGITAL GMBH & CO.KG,INFORMATION TECHNOLOGY
HOLZ SCHILLER GMBH,MATERIALS
Stora Enso Sachsen GmbH,NOT RELEVANT
Circula GmbH,INFORMATION TECHNOLOGY
Paragon Germany GmbH,COMMUNICATIONS
B1-Real Estate AB,REAL ESTATE
Olympics Baumarkt Holding GmbH,CONSUMER DISCRETIONARY
Diverse Forderungen Plansee USA,MATERIALS
Azimut Hotelbetrieb Köln,CONSUMER DISCRETIONARY
Werner GmbH & Co. KG,NOT RELEVANT
Andia International GmbH,CONSUMER DISCRETIONARY
HUNTWORLD GMBH,CONSUMER DISCRETIONARY
"Duvenbeck Slovensko, s.r.o.",INDUSTRIALS
Wilde Cosmetics GmbH,CONSUMER STAPLES
KURR HOLDING GMBH CO KG,CONSUMER DISCRETIONARY
AVENGA INTERNATIONAL HOLDING GMBH,INFORMATION TECHNOLOGY
S.E.T. Select Energy GmbH,INDUSTRIALS
H.H. Logistik Sezana SVN GmbH,CONSUMER DISCRETIONARY
Rovema Erste BeteiligungsGmbH,NOT RELEVANT
ABUS KRANSYSTEME GMBH,NOT RELEVANT
Globus Logistik GmbH & Co. KG,CONSUMER STAPLES
HOBERG DRIESCH ROHRUNION GMBH,MATERIALS
IPG Industrieplast GmbH,CONSUMER DISCRETIONARY
Bauer Maschinen GmbH,INDUSTRIALS
Flughafen Düsseldorf GmbH,INDUSTRIALS
"Semikron Danfoss, s.r.o.",INFORMATION TECHNOLOGY
AFT ALTMANN CZ S R O V LIKVIDACI,CONSUMER DISCRETIONARY
Group Biesterfeld,MATERIALS
voestalpine Turnout Technology Germ,INDUSTRIALS
GROUP L.I.T. AG,INDUSTRIALS
Group Power Plus Communications,INDUSTRIALS
FLIEGL ABDA Gépgyártó Korlátolt Fel,INDUSTRIALS
SUBGROUP WINNING PLASTICS CONSOLIDA,CONSUMER DISCRETIONARY
abcfinance GmbH,FINANCIALS
Group EZPADA,UTILITIES
FELIX GmbH & Co. KG,CONSUMER STAPLES
TAMEX DOO BUSOVACA,MATERIALS
Master Builders Solutions Finance G,MATERIALS
GALA Poland sp. z o.o.,CONSUMER STAPLES
Horsch Maschinen GmbH,INDUSTRIALS
Osiander Vertriebsgesellschaft mbH ,CONSUMER DISCRETIONARY
allestechnik electronic GmbH,CONSUMER DISCRETIONARY
GROUP ILIM TIMBER,MATERIALS
AIR HAMBURG Flugzeugvermietungs-Gmb,CONSUMER DISCRETIONARY
Subgroup Goldbeck,INDUSTRIALS
Group Fresenius SE,HEALTH CARE
Diaverum Holding France SAS,HEALTH CARE
ADK MODULRAUM GMBH,INDUSTRIALS
ZENTIVA GROUP A S,HEALTH CARE
GROUP Alufe,INDUSTRIALS
Tönnies Zerlegebetrieb GmbH,CONSUMER STAPLES
voestalpine Specialty Metals,MATERIALS
Austria Leasing GmbH,FINANCIALS
Opel Automobile GmbH,CONSUMER DISCRETIONARY
B. Braun Melsungen Aktiengesellscha,HEALTH CARE
Megara GmbH,INFORMATION TECHNOLOGY
Subgroup Leoni,CONSUMER DISCRETIONARY
Rudolph Holding GmbH,CONSUMER DISCRETIONARY
Wolf System GmbH,INDUSTRIALS
Carl Baguhn GmbH & Co. KG,INDUSTRIALS
Perpedes GmbH,CONSUMER DISCRETIONARY
Group K¿rber,INDUSTRIALS
Bilfinger SE,INDUSTRIALS
Subgroup The Quality Group,CONSUMER STAPLES
Subgroup Metro AG Consolidated,CONSUMER STAPLES
W & W Service GmbH,INDUSTRIALS
Competence Call Center Berlin,CONSUMER DISCRETIONARY
Group Schöck,INDUSTRIALS
Group Festo,INDUSTRIALS
Group Schottel,INDUSTRIALS
"Berlin, Schönhauser Allee 9",REAL ESTATE
HAUPA GmbH & Co. KG,INDUSTRIALS
JUMPtec GmbH,INFORMATION TECHNOLOGY
Group OQEMA,MATERIALS
Holcim Beteiligungs GmbH,NOT RELEVANT
Crown Cork & Seal,MATERIALS
Bauer Aktiengesellschaft,INDUSTRIALS
GROUP BOYSEN,CONSUMER DISCRETIONARY
BOTTCHER FAHRRADER GMBH,CONSUMER DISCRETIONARY
Group thyssenkrupp,MATERIALS
ECOSOIL HOLDING GMBH,NOT RELEVANT
NOSKE KAESER RAIL VEHICLE GERMANY G,INDUSTRIALS
Subgroup Süd-Chemie,NOT RELEVANT
Subgroup BSH,CONSUMER DISCRETIONARY
Hahl Filaments GmbH,MATERIALS
Group United Initiators,MATERIALS
Mercedes-Benz Financial Services,CONSUMER DISCRETIONARY
Eckes-Granini Group GmbH,NOT RELEVANT
 Saubermacher Recycling GmbH,INDUSTRIALS
Gaulhofer Deutschland GmbH,INDUSTRIALS
Subgroup VAG,INDUSTRIALS
VITREA Rehaklinik Bad Grönenbach Gm,HEALTH CARE
GROUP Novum,CONSUMER DISCRETIONARY
OBERMEYER Gebäudeplanung GmbH & Co.,INDUSTRIALS
SUBGROUP KLUDI,INDUSTRIALS
Stora Enso Timber Deutschland GmbH,MATERIALS
Ardagh Metal Beverage,MATERIALS
Subgroup SIV,NOT RELEVANT
Infratech/comcross,COMMUNICATIONS
Wurth Elektronik Ibe Gmbh,INDUSTRIALS
Bayer Capital Corporation B.V.,HEALTH CARE
Group Barcelona Condrieu,MATERIALS
FIREPLACE GYÁRTÓ ÉS KERESKEDELMI KF,CONSUMER DISCRETIONARY
Subgroup KiK,CONSUMER DISCRETIONARY
H J BRUEGGEN KG,CONSUMER STAPLES
Group Hornbach,CONSUMER DISCRETIONARY
SALZGITTER MANNESMANN STAHLHANDEL G,MATERIALS
MIPP MIKRO-PRAZISIONS-PLASTIC-TEILE,MATERIALS
Carlsen Verlag GmbH,COMMUNICATIONS
RW I Grundbesitzgesellschaft b.R.,REAL ESTATE
Rosneft Deutschland GmbH,ENERGY
Subgroup Ceravis,CONSUMER STAPLES
NEW YORKER Group-Services Internati,CONSUMER DISCRETIONARY
ASKK Holding AG,CONSUMER DISCRETIONARY
Mineralmuhle Leun Rau GmbH&Co KG.,MATERIALS
ABRD-Möbelhandels- und Beteiligungs,CONSUMER DISCRETIONARY
SALZGITTER MANNESMANN STAHLHANDEL,MATERIALS
"""ebm-papst Hungary"" Motorgyártó és",INDUSTRIALS
AGROSTROJ PELHRIMOV A S,INDUSTRIALS
Constantia Nusser GmbH,MATERIALS
Planatol GmbH,MATERIALS
Group Rehau,INDUSTRIALS
KOMUTEX HYDRAULIK S R O,INDUSTRIALS
Küche & Co Austria GmbH,CONSUMER DISCRETIONARY
Group GEKA,CONSUMER STAPLES
Subgroup Cinven Synlab,HEALTH CARE
MM Neuss GmbH,MATERIALS
conwert Alpha Invest GmbH,FINANCIALS
KSB Aktiengesellschaft,NOT RELEVANT
Subgroup TSR,MATERIALS
SUBGROUP BURDA GMBH CONSOLIDATED,CONSUMER DISCRETIONARY
Group Bettermann,INDUSTRIALS
Eugen Forschner GmbH,CONSUMER DISCRETIONARY
G 3 Worldwide Mail (Germany) GmbH ,INDUSTRIALS
Diverse Forderungen,ENERGY
PKE Deutschland GmbH,INDUSTRIALS
Telefonica Deutschland Holding,COMMUNICATIONS
MANN + HUMMEL International GmbH &,INDUSTRIALS
Vector Informatik GmbH,INFORMATION TECHNOLOGY
Metro AG,CONSUMER STAPLES
JOSA S R O,INDUSTRIALS
Magirus GmbH,INDUSTRIALS
BAUER ROMANIA,INDUSTRIALS
UPFIELD SOURCING DEUTSCHLAND GMBH C,CONSUMER STAPLES
BAVARIA INDUSTRIEKAPITAL AG SINGLE,FINANCIALS
Reinhardt GmbH,INDUSTRIALS
MEGA Tierernahrung GmbH & Co. KG,CONSUMER STAPLES
OBI GmbH,CONSUMER DISCRETIONARY
Amorinde Vermietungsgesellschaft mb,INDUSTRIALS
RAPA Automotive GmbH & Co. KG,CONSUMER DISCRETIONARY
Aktien-Gesellschaft der Dillinger H,MATERIALS
VEM TSCHECHIEN S R O,INDUSTRIALS
K¿mmerer Paper GmbH,MATERIALS
"NEW YORKER Textil-Großhandels-,Impo",CONSUMER DISCRETIONARY
Group PARAGON GMBH & CO. KGAA,CONSUMER DISCRETIONARY
Subgroup Opel Europe,NOT RELEVANT
 Hannelore Dering Transporte,NOT RELEVANT
DRESDNER LACKFABRIK NOVATIC GMBH CO,MATERIALS
PARFUMERIE DOUGLAS INTERNATIONAL GM,CONSUMER STAPLES
Pick Deutschland GmbH,CONSUMER STAPLES
S+B SYSTEMTECHNIK GMBH & CO KG,INDUSTRIALS
Wegatech Greenergy GmbH,INDUSTRIALS
KME Germany GmbH,MATERIALS
Sirius ES Deutschland GmbH,ENERGY
Owim GmbH & Co. KG,INDUSTRIALS
Group Mediashop,CONSUMER DISCRETIONARY
DUVENBECK Logisztikai KFT.,CONSUMER DISCRETIONARY
Group CPL (Cartonplast) Refi,MATERIALS
TELXIUS TOWERS GERMANY GMBH,COMMUNICATIONS
ARMATURENFABRIK FRANZ SCHNEIDER,INDUSTRIALS
"CANADIAN SOLAR EMEA GMBH, PODRUZNIC",INDUSTRIALS
NewCo Cherry,INFORMATION TECHNOLOGY
Robert Bosch Energy and Body System,CONSUMER DISCRETIONARY
HOCHTIEF AG,INDUSTRIALS
Group CCC,INDUSTRIALS
TAKEDA GMBH,INDUSTRIALS
Schmitz Cargobull AG.,CONSUMER DISCRETIONARY
Group Interfer,INDUSTRIALS
Group Wieland,MATERIALS
Acridin Immobilienleasing GmbH,FINANCIALS
MDC POWER GESELLSCHAFT MIT BESCHRAN,INDUSTRIALS
Mercedes-Benz AG,CONSUMER DISCRETIONARY
Group Vaillant,INDUSTRIALS
Streif GmbH,INDUSTRIALS
REIF BAUUNTERNEHMUNG GMBH&CO KG,NOT RELEVANT
PlusServer GmbH,INFORMATION TECHNOLOGY
Group hubergroup,MATERIALS
Salzgitter AG,MATERIALS
HBPO Beteiligungsgesellschaft GmbH,CONSUMER DISCRETIONARY
United Initiators Holding GmbH,INDUSTRIALS
Subgroup Leadec,INDUSTRIALS
Group Aerzener Maschinenfabrik ,INDUSTRIALS
EUROBAUSTOFF Handelsgesellschaft mb,CONSUMER DISCRETIONARY
Silgan Metal Packaging Distribution,MATERIALS
GEBRUDER BECKER GMBH,INDUSTRIALS
Group SGS,INDUSTRIALS
Caffe Limes GmbH & Co. KG,CONSUMER STAPLES
Energieversorgung Tangermünde EVT G,UTILITIES
MARBACH CESKA REPUBLIKA SPOL S R O,INDUSTRIALS
BBE DOMOFERM GmbH,INDUSTRIALS
PAMA Grundstücks- und Verwaltu,CONSUMER DISCRETIONARY
Spie SAG GmbH,INDUSTRIALS
SEKISUI SPR EUROPE GMBH,MATERIALS
Group GMM International,INDUSTRIALS
Group REWE,CONSUMER STAPLES
GROUP VORWERK & SOHN,CONSUMER DISCRETIONARY
Gemüsebau Steiner GmbH & Co. KG,CONSUMER STAPLES
3C Holding GmbH,CONSUMER DISCRETIONARY
Adufe Immobilienleasing GmbH,FINANCIALS
GROUP SANO,CONSUMER STAPLES
EISEN BAUSTAHL HUBERT POHLMANN GMBH,MATERIALS
Group Kühn,NOT RELEVANT
Group Grünenthal,HEALTH CARE
ANTERSDORFER MUHLE GMBH CO VERTRIEB,CONSUMER STAPLES
Group Supernova,INDUSTRIALS
KARL SCHÜSSLER GMBH & CO.KG,INDUSTRIALS
Harro Höfliger Hungary Korlátolt Fe,INDUSTRIALS
TPLATFORMS GMBH,INFORMATION TECHNOLOGY
DriveLock SE,INFORMATION TECHNOLOGY
F HACKLANDER GMBH,INDUSTRIALS
AMF-BRUNS ROMANIA SRL,INDUSTRIALS
Schunk Carbon Processing GmbH,INDUSTRIALS
GEZE GMBH,INDUSTRIALS
NEOBOSS TAPS Korlátolt Felelõsségû,INDUSTRIALS
PRISMA FACHHANDEL AG,COMMUNICATIONS
Adrett Immobilienleasing GmbH,FINANCIALS
Group WITTE,CONSUMER DISCRETIONARY
Rochus Penz Kranbau GmbH,INDUSTRIALS
ABG Holding AG,CONSUMER STAPLES
Constantia Aloform GmbH,MATERIALS
WINNING PLASTICS LINDEN GMBH,CONSUMER DISCRETIONARY
Nidda Healthcare GmbH,HEALTH CARE
HAPPICH GMBH,CONSUMER DISCRETIONARY
ikra GmbH,INDUSTRIALS
Frank Walz- und Schmiedetechnik Gmb,INDUSTRIALS
BROCHIER Holding GmbH + Co. KG,INDUSTRIALS
Zentiva Pharma GmbH,HEALTH CARE
Subgroup Exyte,INDUSTRIALS
Trionista SE,INFORMATION TECHNOLOGY
Boehringer Ingelheim Corporate,HEALTH CARE
Group Apleona,INDUSTRIALS
VARTA AG,INDUSTRIALS
AUMOVIO Slovakia s. r. o.,CONSUMER DISCRETIONARY
FAHRRAD DENFELD RADSPORT GMBH,CONSUMER DISCRETIONARY
HSH Chemie GmbH,MATERIALS
Subgroup CWS,INDUSTRIALS
FAURECIA AUTOSITZE GMBH,CONSUMER DISCRETIONARY
Diaverum Servicios Renales SL,HEALTH CARE
TRW AUTOMOTIVE GMBH,CONSUMER DISCRETIONARY
Maler Sieber GmbH,INDUSTRIALS
REDUX Recycling GmbH,INDUSTRIALS
grosso tec AG,FINANCIALS
Subgroup GoodMills Deutschland,CONSUMER STAPLES
Jungheinrich AG,INDUSTRIALS
EZPADA AG,UTILITIES
ASK Chemicals Deutschland,MATERIALS
Kurt Kauffmann Technische Federn Gm,MATERIALS
Diaverum Polska sp. z.o.o.,HEALTH CARE
TRISTONE FLOWTECH GERMANY GMBH,CONSUMER DISCRETIONARY
Schenker Deutschland AG,INDUSTRIALS
Wamsler Haus-und Küchen Technik Gmb,CONSUMER DISCRETIONARY
Mercedes-Benz Group AG,CONSUMER DISCRETIONARY
VAG Holding GmbH,INDUSTRIALS
Bohlen & Doyen Bau GmbH,INDUSTRIALS
Boels Verleih GmbH,INDUSTRIALS
Thöni Industriebetriebe GmbH,MATERIALS
Vonovia SE,REAL ESTATE
Vermilion Energy Germany,INDUSTRIALS
AMF-BRUNS GMBH & CO. KG,INDUSTRIALS
Leadec Holding BV & Co. KG,INDUSTRIALS
Group Einhell,CONSUMER DISCRETIONARY
VLADIMIR A MARINESCU,NOT RELEVANT
BSH HAUSGERATE GMBH,CONSUMER DISCRETIONARY
Gabriel Norbert,NOT RELEVANT
GROUP BEARINGPOINT,INDUSTRIALS
DACHSER GMBH & CO.KG OBERWANG-KEMPT,INDUSTRIALS
Yunex GmbH,INFORMATION TECHNOLOGY
Alcatel-Lucent Network,INFORMATION TECHNOLOGY
L'Oreal Deutschland GmbH,CONSUMER STAPLES
Wepa Reserve GmbH,MATERIALS
SYNLAB Holdco GmbH,HEALTH CARE
Castellmühle Krefeld GmbH,CONSUMER STAPLES
Group Thyssenkrupp Elevator,INDUSTRIALS
Group Henkel,CONSUMER STAPLES
Azurit Rohr GmbH Natürlich Leben im,HEALTH CARE
Maschinenfabrik Kemper Gmbh& Co. Kg,INDUSTRIALS
Huonker GmbH,INDUSTRIALS
GROUP BPW Bergische Achsen,INDUSTRIALS
Ortner Anlagentechnik GmbH,INDUSTRIALS
SB PreZero KG,INDUSTRIALS
VAN EUPEN REPAIR CZECH S R O,CONSUMER DISCRETIONARY
voestalpine Böhler Welding,MATERIALS
Saarstahl Aktiengesellschaft,MATERIALS
Subgroup WMF,CONSUMER DISCRETIONARY
HOCHTIEF Infrastructure GmbH,INDUSTRIALS
ET GLOBAL GmbH,CONSUMER DISCRETIONARY
Seuthe GmbH,INDUSTRIALS
GROUP Deppe Stucker,INDUSTRIALS
GROUP WINKELMANN,CONSUMER DISCRETIONARY
Amazon EU DE,CONSUMER DISCRETIONARY
Group Siemens Energy,INDUSTRIALS
GROUP WOLF PACK,INDUSTRIALS
ELK Fertighaus Aktiengesellschaft,INDUSTRIALS
Steel Mont GmbH,INDUSTRIALS
GARBE INDUSTRIAL REAL ESTATE GMBH,REAL ESTATE
Group formart,REAL ESTATE
Parfümerie Douglas,CONSUMER STAPLES
Group Refurbed,CONSUMER DISCRETIONARY
ABACON CAPITAL GmbH,INDUSTRIALS
Kaiser Aluminium-Umformtechnik GmbH,MATERIALS
NBB Netzgesellschaft Berlin-,UTILITIES
GROUP DUERR,INDUSTRIALS
DHS-Dillinger Hütte Saarstahl,MATERIALS
Lidl Dienstleistung,CONSUMER STAPLES
Körber AG,INDUSTRIALS
Stada Arzneimittel Aktiengesellscha,HEALTH CARE
Christof Schneider Produkte aus Ede,INDUSTRIALS
Gerry Weber International AG,CONSUMER DISCRETIONARY
KAEFER ESG GmbH,INDUSTRIALS
RTL Television GmbH,NOT RELEVANT
Parfümerie Douglas GmbH,CONSUMER STAPLES
Group KSG Leiterplatten,INFORMATION TECHNOLOGY
Subgroup M+W,INDUSTRIALS
Alecto GmbH,INFORMATION TECHNOLOGY
Group STEAG/KSBG,UTILITIES
Group Maschinenfabrik Berthold,INDUSTRIALS
Inverbeg B.V.,NOT RELEVANT
ARCELORMITTAL STAHLHANDEL GMBH HALL,INDUSTRIALS
GLOBUS Holding GmbH & Co. KG,CONSUMER STAPLES
Wepa Professional GmbH,MATERIALS
ESTA ROHR GESELLSCHAFT MIT BESCHRAN,INDUSTRIALS
PB Factoring GmbH,FINANCIALS
Refurbed GmbH,CONSUMER DISCRETIONARY
TEDOM SERVICE GMBH,INDUSTRIALS
SB Produktion GmbH & Co. KG,CONSUMER STAPLES
Group B. H. Holding,CONSUMER DISCRETIONARY
Group Bauer,INDUSTRIALS
Group Nagarro,INFORMATION TECHNOLOGY
BUSCHERHOFF PLASTIKAL DD KALESIJA,MATERIALS
RUDOLF HÖRMANN GMBH &  CO.,INDUSTRIALS
CPL Pharma Lager und Vertrieb GmbH,HEALTH CARE
Subgroup ELG Haniel GmbH,MATERIALS
Tridonic Deutschland GmbH,INDUSTRIALS
Subgroup SSF,INDUSTRIALS
OLSBERG Hermann Everken GmbH,NOT RELEVANT
Rheinfelden Carbon Products,MATERIALS
OSRAM GmbH,INDUSTRIALS
WCP Projekt Holding GmbH & Co KG,INDUSTRIALS
XI (BM) Holdings GmbH,MATERIALS
Sysmex Europe GmbH,NOT RELEVANT
Pick Szeged Deutschland GmbH,CONSUMER STAPLES
Robert Bosch Power Tool Elektromos,INDUSTRIALS
RL Geothermiekraftwerk GmbH in Grün,NOT RELEVANT
Apollo Gebäudedienste GmbH,INDUSTRIALS
Marketplace Powerbrands GmbH,CONSUMER DISCRETIONARY
Group Tui,CONSUMER DISCRETIONARY
Group Gildemeister,INDUSTRIALS
WILHELM VOGEL GMBH ANTRIEBSTECHNIK,CONSUMER DISCRETIONARY
"GOHR, s.r.o.",INDUSTRIALS
Group Gruber Logistics,INDUSTRIALS
Group Dr¿ger,HEALTH CARE
Schwarz Finanzdienstleistung,FINANCIALS
Group IFCO,MATERIALS
KARL MARBACH GMBH & CO KG,NOT RELEVANT
EVVA Sicherheitsschlösser GmbH,NOT RELEVANT
GATX Beteiligungs GmbH,INDUSTRIALS
Prettl Industrie Holding GmbH,INDUSTRIALS
Subgroup Schott,CONSUMER DISCRETIONARY
Group Funke Mediengruppe,COMMUNICATIONS
i4Industry Services GmbH,INDUSTRIALS
PKE Immo Schkeuditz GmbH,REAL ESTATE
PRECITOOL WERKZEUGHANDEL GMBH,INDUSTRIALS
HORSCH HOLDING SE,INDUSTRIALS
Group Compo,MATERIALS
TTD Holding IV GmbH,INDUSTRIALS
DOBLER METALLBAU GMBH,NOT RELEVANT
KGAL GmbH & CO. KG,FINANCIALS
MS MOTORSERVICE INTERNATIONAL GMBH,CONSUMER DISCRETIONARY
Hanwha Europe GmbH,INDUSTRIALS
Mann + Hummel Holding GmbH,CONSUMER DISCRETIONARY
BOA Metal Solutions GmbH,CONSUMER DISCRETIONARY
AGRAR MARKT DEPPE GMBH,INDUSTRIALS
Deutsche Edelstahlwerke,MATERIALS
Weber GmbH & CO. KG,INDUSTRIALS
Grundstücksgesellschaft Strandbadda,CONSUMER DISCRETIONARY
W.E.T. Automotive Systems AG,CONSUMER DISCRETIONARY
KARL WORWAG LACK UND FARBENFABRIK,MATERIALS
MESA PARTS S R O,CONSUMER DISCRETIONARY
OPTIMAL Automotive GmbH,CONSUMER DISCRETIONARY
Group Bilfinger SE,INDUSTRIALS
adapa Films Kempten GmbH & Co. KG,MATERIALS
Müller's Mühle GmbH,CONSUMER STAPLES
Group KAP,INDUSTRIALS
pA AcquiCo GmbH,INFORMATION TECHNOLOGY
Bayerische Motoren Werke,CONSUMER DISCRETIONARY
FrieslandCampina Germany GmbH,CONSUMER STAPLES
MÄC GEIZ Handelsgesellschaft,CONSUMER DISCRETIONARY
Protect Bidco GmbH,INDUSTRIALS
"FUX Ipari, Szolgáltató és Kereskede",INDUSTRIALS
DNS Bidco GmbH,COMMUNICATIONS
Group CHERRY,INFORMATION TECHNOLOGY
Stiesing KG,NOT RELEVANT
Franke GmbH,NOT RELEVANT
Group Neumann Kaffee,CONSUMER STAPLES
Makra Manfred Kratzmeier GmbH,INDUSTRIALS
Havi Global Logistics GmbH,INDUSTRIALS
ROUNDLINER BH DOO,MATERIALS
Demag Cranes & Components,INDUSTRIALS
Fresenius Finance Ireland,HEALTH CARE
Upper West Immobilien GmbH & Co. KG,REAL ESTATE
Dr. Fritsch GmbH & Co. KG,MATERIALS
Group Elbfrost,CONSUMER STAPLES
Huonker Hungária Korlátolt Felelõss,MATERIALS
New Yorker SE,CONSUMER DISCRETIONARY
Cefetra B.V.,CONSUMER STAPLES
LEMONAID BEVERAGES GMBH,CONSUMER STAPLES
DIAK-Nd Pflege-Altenheime Besitz Gm,REAL ESTATE
Hasit Trockenmörtel GmbH,MATERIALS
Tele Columbus AG,CONSUMER DISCRETIONARY
WEB Windenergie Wörbzig GmbH & Co.,NOT RELEVANT
Boehringer Ingelheim Pharma GmbH &,NOT RELEVANT
BMW Finance N.V.,CONSUMER DISCRETIONARY
NEW YORKER Fashion Logistics Intern,CONSUMER DISCRETIONARY
Südkabel GmbH,INDUSTRIALS
Cidron Ollopa Holding B.V.,HEALTH CARE
Deutsche Immobilien Holding Aktieng,REAL ESTATE
Subgroup Wintershall,ENERGY
Group Mahle,CONSUMER DISCRETIONARY
Häfen und Güterverkehr,INDUSTRIALS
SGB-SMIT Beteiligung GmbH,INDUSTRIALS
Group Deutsche Post,INDUSTRIALS
Schlemmer USA Inc.,NOT RELEVANT
OTTO LEHMANN GMBH OOD,INDUSTRIALS
Implenia Construction GmbH,INDUSTRIALS
Group Polymer-Chemie,MATERIALS
Subgroup Cable,INDUSTRIALS
Group Bertelsmann,CONSUMER DISCRETIONARY
conwert delta Invest GmbH,NOT RELEVANT
Group Getsafe,INFORMATION TECHNOLOGY
Gerd Brandecker Sonderbetriebsvermö,NOT RELEVANT
Euro-Druckservice GmbH,INDUSTRIALS
UNI ELEKTRO FACHGRO HANDEL GMBH CO,INDUSTRIALS
GS Global Europe GmbH,MATERIALS
SYNLAB Holding Deutschland GmbH,HEALTH CARE
ADCURAM Fertighaus Gruppe GmbH,INDUSTRIALS
Group ebm-papst,INDUSTRIALS
RHG Metall GmbH,CONSUMER DISCRETIONARY
Subgroup Telefonica,COMMUNICATIONS
ENERVIE Vernetzt GmbH,UTILITIES
Müller Handels GmbH & Co. KG,CONSUMER DISCRETIONARY
"HESSEL GERATEBAU, GMBH.",NOT RELEVANT
Group Villeroy & Boch,CONSUMER DISCRETIONARY
GROUP AMF BRUNS,INDUSTRIALS
PHOENIX International Holdings GmbH,HEALTH CARE
MEGGLE Holding SE,CONSUMER STAPLES
Schock Holding GmbH,CONSUMER DISCRETIONARY
Almatec GmbH,MATERIALS
UNIPER ENERGY STORAGE GMBH,UTILITIES
NEVOGA S R O,INDUSTRIALS
Group DLG,CONSUMER STAPLES
Group Aunde,CONSUMER DISCRETIONARY
Group Aurelius,CONSUMER DISCRETIONARY
ZEPPELIN GMBH,INDUSTRIALS
Hubert Schlieckmann GmbH,CONSUMER DISCRETIONARY
K/S München c/o AP Statsautorisered,CONSUMER DISCRETIONARY
Modine Thermal Systems Europe GmbH,INDUSTRIALS
Adrittura Immobilienleasing GmbH &,REAL ESTATE
INEOS Manufacturing,MATERIALS
Group Peroutka Jan,INDUSTRIALS
Group Globus,CONSUMER STAPLES
Duvenbeck Logistics GmbH,CONSUMER DISCRETIONARY
WITTHINRICH GMBH,INDUSTRIALS
Vita (Germany) GmbH,NOT RELEVANT
Group Remondis,INDUSTRIALS
Tengelmann Warenhandels-,CONSUMER DISCRETIONARY
Sika Automotive Zlotoryja sp. z o.o,MATERIALS
Moon MidCo GmbH,CONSUMER DISCRETIONARY
Group Adidas,CONSUMER DISCRETIONARY
GROUP Frank,INDUSTRIALS
AUTEFA SOLUTIONS GERMANY GMBH,INDUSTRIALS
Pierre Boels Immobilien-,INDUSTRIALS
ANDRITZ Kusters GmbH,INDUSTRIALS
WSM CZECH REPUBLIC S R O,INDUSTRIALS
S&T COMPANY DOO ODZAK,MATERIALS
Subgroup Casinos Austria Internatio,CONSUMER DISCRETIONARY
Group AIS AUTOMOTIVE,CONSUMER DISCRETIONARY
SB Digits GmbH & Co. KG,CONSUMER STAPLES
Group CECONOMY,CONSUMER DISCRETIONARY
"Lindner AG Decken-,",NOT RELEVANT
MONTAN GESELSCHAFT VOSS MBH,MATERIALS
FCC Immobilien Holding GmbH,NOT RELEVANT
H-IMMO-H Projekt I GmbH c/o Dr. Sch,REAL ESTATE
Boels Rental Germany GmbH,INDUSTRIALS
J.M. Voith SE & Co. KG,INDUSTRIALS
INTICA SYSTEMS S R O,CONSUMER DISCRETIONARY
RL Leasing Gesellschaft m.b.H.,FINANCIALS
THYSSENKRUPP AUFZUGSWERKE GMBH,INDUSTRIALS
WTE Wassertechnik GmbH,UTILITIES
Schlemmer Ibérica S.A.U.,NOT RELEVANT
Bettina Schierz S & S Personenschut,CONSUMER DISCRETIONARY
Subgroup Takkt,CONSUMER DISCRETIONARY
Subgroup VAMED Gesundheit Holding D,HEALTH CARE
CIECH ENERGY DEUTSCHLAND GMBH,MATERIALS
Indigo-stores GmbH,NOT RELEVANT
GROUP OPPERMANN,CONSUMER DISCRETIONARY
Johann Mader Gmbh,INDUSTRIALS
Subgroup Paulaner Brauerei,CONSUMER STAPLES
Group Infineon,INFORMATION TECHNOLOGY
Heidelberger Druckmaschinen AG,INDUSTRIALS
Intersnack Group GmbH & Co. KG,CONSUMER STAPLES
REWE International,CONSUMER STAPLES
ERNST SCHMITZ Logistics & Technical,INDUSTRIALS
aklamio GmbH,INFORMATION TECHNOLOGY
SAF HOLLAND GMBH,INDUSTRIALS
Mares Shipping GmbH,INDUSTRIALS
SIEMENS Aktiengesellschaft,INDUSTRIALS
Group Mekra,CONSUMER DISCRETIONARY
"OTC Services, Inc.",NOT RELEVANT
