name,industry
"AVPP ""Ukrahrotekhnolohiia""",CONSUMER STAPLES
"LLC ""LAN BIOENERGY""",CONSUMER STAPLES
"TOV ""HRIFFON HIR""",ENERGY
GROUP Chudomarket,CONSUMER STAPLES
GROUP UHRENIUK,CONSUMER DISCRETIONARY
LIMITED LIABILITY COMPANY EURO FOOD,CONSUMER STAPLES
TOV SOLANTIS UKRAINE,MATERIALS
"""VTORMA KIIV""",MATERIALS
"TOV ""APTEKA NYZKYKH TSIN KHARKIV""",CONSUMER STAPLES
"TOV ""Naukovo-Vyrobnycha Kompaniia",MATERIALS
KP ZhRER-5,NOT RELEVANT
KHYZHNIAK SVITLANA IUP'IVNA,NOT RELEVANT
"TOV ""Vinnyts'ka dystryb'iutsiina ko",MATERIALS
GROUP M-Servis,ENERGY
KP Kombinat hromadskoho kharchuvann,CONSUMER STAPLES
"PP ""Komertsiini Biznes-merezhi",CONSUMER STAPLES
DP Melitopolskyi zavod 'Hidromash',INDUSTRIALS
ChRKP Chernihivraiahrobud,CONSUMER DISCRETIONARY
RYBALSKYI KARIER,NOT RELEVANT
DMHO SPORTYVNYI KLUB ISD,NOT RELEVANT
GROUP King Smak Agro,CONSUMER STAPLES
PrAT BRUSYLIVSKE KhLIBOPRYIMALNE,CONSUMER STAPLES
PAT Zolot maslorobnyi kombinat,NOT RELEVANT
"FOP ""Kopyl Valerii Volodomyrovych""",CONSUMER STAPLES
SUBGROUP Videnski Bulochky,CONSUMER STAPLES
GROUP Reteilin Kompievrotek,NOT RELEVANT
"TOV ""Soton""",INDUSTRIALS
"TOV ""Alkoresursy""",CONSUMER STAPLES
"TOV ""Roshen-Lviv""",CONSUMER STAPLES
TOV NVO TRANSAVTOMATYKA,INDUSTRIALS
"TOV ""NVP ""Donbasnerudprom""",MATERIALS
"TOV ""Stolytsia-farm""",CONSUMER STAPLES
TOV PIP 2004,CONSUMER STAPLES
GROUP ALEBOR,CONSUMER STAPLES
AGRO FIRM BARVINKIVSKA AGRICULTURAL,CONSUMER STAPLES
"TOV ""Triumf Media Hrup""",COMMUNICATIONS
GROUP RUD,CONSUMER STAPLES
"TOV ""Yagody ta Frukty""",CONSUMER STAPLES
SALAMANDRA- LTAVA,NOT RELEVANT
PP 'Dytyachyi ozdorovchyi tabir 'Ro,NOT RELEVANT
"TOV ""Kupiansk-Ahroinvest""",CONSUMER STAPLES
TOV 'TD'Interkorn',CONSUMER STAPLES
LANZHERON I K,CONSUMER STAPLES
TOV 'ZPT 'Kare',NOT RELEVANT
Rodyna Tarashevskykh,REAL ESTATE
"TOV ""Dniprokhimbud""",MATERIALS
"TOV ""Umvelt Melitopol""",UTILITIES
"TOV ""Khlibni Investytsii""",CONSUMER STAPLES
GROUP Konstruktor,CONSUMER DISCRETIONARY
"TOV""IEVROMOTORS""",CONSUMER DISCRETIONARY
"Gradoil, LLC",CONSUMER STAPLES
"TOV ""Sinkom-Chernihiv""",NOT RELEVANT
SUBGROUP Sth Treidinh,CONSUMER DISCRETIONARY
"LLC ""Gen-I Kiev""",UTILITIES
"TOV ""Vm-Invest""",REAL ESTATE
"TOV ""Yukrein Tauer Kompani""",COMMUNICATIONS
"TOV ""BAKHMUT-AGRO""",CONSUMER STAPLES
AT NVO DNEPRO,INDUSTRIALS
GROUP Vlada Promteks,INDUSTRIALS
Baker Mckenzie Ukraine B.V.,INDUSTRIALS
PP Liliakevych Anton Anatolii,CONSUMER STAPLES
GROUP Sarma Treid,CONSUMER STAPLES
"STOV ""Prydniprovskyi Krai""",CONSUMER STAPLES
"TOV ""Mil Soil""",CONSUMER STAPLES
"TOV ""Temp-lyuks""",CONSUMER STAPLES
"TOV ""VKH ""Lisova Kazka""",CONSUMER STAPLES
FOP Korotenko Iryna Oleksiivna,CONSUMER STAPLES
GROUP Poltekhkomplekt,INDUSTRIALS
"TOV ""BYRA COMPANY""",CONSUMER STAPLES
GROUP Td Kharchovyh Tehnolog,CONSUMER STAPLES
STADA-INVEST LLC,HEALTH CARE
TOV BLAHODA KOMPANI,INDUSTRIALS
TOV AHRO - RIVNOPILLIA,CONSUMER STAPLES
"PP ""Ahrarnyk K""",CONSUMER STAPLES
SUBGROUP WOG,CONSUMER DISCRETIONARY
TOV Vikol-Nafta,INDUSTRIALS
"TOV ""Zaatbau Probstdorfer Ukraina""",CONSUMER STAPLES
TOV 'VKP'Kotlohaz',INDUSTRIALS
SUBGROUP Dobrobut,HEALTH CARE
"TOV ""HLOBAL FORVARDING""",INDUSTRIALS
GROUP Talisman,CONSUMER DISCRETIONARY
"TOV ""Adam Kompani""",CONSUMER STAPLES
GROUP Arnika,CONSUMER STAPLES
OOO TORHOVYI DOM KRASNAYa HORA,NOT RELEVANT
TOV FIRMA ORKHIDEIA- SV,CONSUMER STAPLES
TOV RODNO-TREID,CONSUMER DISCRETIONARY
HOSPODARNYK,CONSUMER STAPLES
"TOV ""Agrokholdyng""",CONSUMER STAPLES
"TOV ""Torhtekhnika Plius""",MATERIALS
"TOV ""TdMONOMAKh""",CONSUMER STAPLES
"TOVAZ OBMEZH.VIDPOV. ""NARHUS""",MATERIALS
VAT Ivano-Frankivskholovpostach,MATERIALS
GROUP Polikom,MATERIALS
LLC UKRROS-TRANS,NOT RELEVANT
DP OASU'Volyn',NOT RELEVANT
"TOV ""Metinvest Engineering""",MATERIALS
"TOV ""Skhidna Palyvno-Enerhetychna",ENERGY
SUBGROUP Limnytsya,CONSUMER STAPLES
"TOV ""Khimahrostep""",MATERIALS
SUBGROUP Lvivska Pyvna Kompaniya,CONSUMER STAPLES
"TOV ""POBUZHS'KYI FERONIK KOMB""",MATERIALS
MYKOLAIVHAZ,UTILITIES
BELGRAVIA 21 LLC,INDUSTRIALS
"TOV ""VTORSYROVYNA""",MATERIALS
SUBGROUP Electrolux Ukraine,CONSUMER DISCRETIONARY
TORHOVYI DIM PRODEKS IM,CONSUMER STAPLES
TzOV ODV-Elektryk,CONSUMER DISCRETIONARY
TOV ''HNIDYNTSI-AHRO'',CONSUMER STAPLES
"TOV ""TD ""Premium""",CONSUMER DISCRETIONARY
OOO PYaTYI OKEAN,CONSUMER DISCRETIONARY
"PP ""NVF""IUN1TEK""",MATERIALS
PAT KOROSTENSKYI KARYER,MATERIALS
TOV MODERN-AVTO,CONSUMER DISCRETIONARY
"TOV ""Pershyi stolych.hlibzavod""",CONSUMER STAPLES
GROUP  ZDOROVA RODYNA,CONSUMER STAPLES
GROUP Svitlotekhnika,CONSUMER DISCRETIONARY
"TOV ""Haztron Treid""",INDUSTRIALS
TOV LNK NAFTO-TREID,INDUSTRIALS
FOP STOLIARCHUK VOLODYMYR PETROVYCH,CONSUMER STAPLES
LLC Kyivskiy Zavod PTO,INDUSTRIALS
RG UPTS KP M. NOVYI KALYNIV SA,INDUSTRIALS
TOV KG Agro,CONSUMER STAPLES
"TOV ""Khd Treid""",CONSUMER STAPLES
REC Alpha LLC,REAL ESTATE
Ovchinnikov E.S.,INDUSTRIALS
"TOV ""Eko-Snek""",CONSUMER STAPLES
"TOV ""Baiadera Lohistyk""",CONSUMER STAPLES
AS MANUFACTURING LLC,INFORMATION TECHNOLOGY
GROUP Olhopol,CONSUMER STAPLES
AT ZT A T Tiutiunova kompaniya,CONSUMER STAPLES
AVA 1,NOT RELEVANT
Mondi Packaging Bags Ukraine LLC,NOT RELEVANT
PrAT AHROFIRMA ChERNOMORETs,NOT RELEVANT
VAT Odyah,NOT RELEVANT
VAT DONETsKYI ENERHOZAVOD,NOT RELEVANT
"TOV ""UniversalTransServis""",INDUSTRIALS
"TOVF ""Liga-prim""",CONSUMER STAPLES
KVPF Budekstra,CONSUMER DISCRETIONARY
TOV GOLDEN TELEKOM,COMMUNICATIONS
TOV AMH MYRONIVSKE,CONSUMER STAPLES
PAT MARIUPOLSKYI ZAVOD VAZhKOHO MA,INDUSTRIALS
KRYMMOLOKO,CONSUMER STAPLES
GROUP Agrotok Ltd,MATERIALS
SUBGROUP Ukrahrozapchastyna,INDUSTRIALS
TOV Bezpeka,INDUSTRIALS
TOV II 'INVESTA',FINANCIALS
"TOV ""Roshen De Liuks""",CONSUMER STAPLES
MEREZHA-TREID,CONSUMER STAPLES
PAT 'KhERSONSKYI SUDNOBUDIVNYI ZAVO,INDUSTRIALS
"TOV ""Retail Trend""",REAL ESTATE
TOV VOLIA,CONSUMER STAPLES
KOMSERVIS,INDUSTRIALS
Euro-trade Lugansk,CONSUMER STAPLES
TOV 'KOMPANIYa 'DNIPROKERAMIKA',CONSUMER DISCRETIONARY
"TOV ""Pryvat Enerdzhy""",CONSUMER DISCRETIONARY
"TOV ""Dyaman""",CONSUMER STAPLES
PUBLICHNE AKTSIONERNE TOVARYST,NOT RELEVANT
TOV ABO-MIX,CONSUMER STAPLES
LIMITED LIABILITY COMPANY RISE AGRO,CONSUMER STAPLES
DP 'Marylivskyi spyrtzavod',NOT RELEVANT
TzOV Diuna,NOT RELEVANT
SP SH TOV Antin,CONSUMER STAPLES
"TOV ""Konstrakshn Mashynery""",INDUSTRIALS
"TOV ""TM ""SLAVUTYCH""",CONSUMER STAPLES
"TOV ""Kroahro""",CONSUMER STAPLES
DP Firma Dailenko,NOT RELEVANT
"TOV ""Intelkom""",CONSUMER DISCRETIONARY
TOV STRONH YuKREIN,INFORMATION TECHNOLOGY
"PAT ""Prohres""",CONSUMER DISCRETIONARY
"PSP AGROFIRMA ""KONKORD-AGRO""",CONSUMER STAPLES
"TOV ""POLITEKHNOSERVIS""",INDUSTRIALS
GROUP RPG,UTILITIES
FOP MULIAR DMYTRO MYKOLAIOVYCH,CONSUMER STAPLES
TOV Diuna-Vesta,CONSUMER DISCRETIONARY
GROUP Zahidnaftozbut,CONSUMER DISCRETIONARY
TOV Hold-nafta,INDUSTRIALS
"TOV ""Td""Zhaivir""",CONSUMER STAPLES
GROUP Asortyment,CONSUMER STAPLES
"TOV ""Sem Ekopak""",MATERIALS
FOP BONDARENKO SERHII VOLODYMYROVYC,REAL ESTATE
GROUP Vodaland,MATERIALS
ECABLE24 LLC,INDUSTRIALS
"STOV ""PEREMOHA""",CONSUMER STAPLES
TOV MAKOSH MINERAL,MATERIALS
"TOV ""UTK Flahman""",MATERIALS
"TOV ""Platinum Oil""",INDUSTRIALS
"TOV SH ""Vidrodzhennia 2008""",CONSUMER STAPLES
"LLC ""WEST CONTAINER TERMINAL""",CONSUMER STAPLES
"TOV ""INTURIST UKRAINA""",NOT RELEVANT
TOV Torhovy dim ASKO,NOT RELEVANT
GROUP Maiak,CONSUMER DISCRETIONARY
OBSHCHESTVO S OHRANICHENNOI OTVET-T,CONSUMER STAPLES
SUBSIDIARY COMPANY ROBERT BOSCH PRO,CONSUMER DISCRETIONARY
"TOV ""Dyler- tsentr""",CONSUMER DISCRETIONARY
AR KHMELNYTSKYY LLC,CONSUMER STAPLES
TOV Olvi-Don,CONSUMER STAPLES
TOVNADRA PRIAZOVJYA,INDUSTRIALS
AUDITSENTRVIPOS,NOT RELEVANT
"TOV ""Sp Ukrsoya""",CONSUMER STAPLES
SFH ZLATO,NOT RELEVANT
PRAT BETON NOVA,MATERIALS
"TOV ""Rotofleks""",MATERIALS
"TOV ""TD ""Delta""",CONSUMER STAPLES
SUBGROUP Tema,CONSUMER STAPLES
TOV INAHROTEKH,MATERIALS
"TOV ""DRUZHKIV.FARFOROV. ZAVOD""",NOT RELEVANT
"PAT ""Esma""",NOT RELEVANT
TOV BUKOVYNS'KA PTAKHOFABRYKA,CONSUMER STAPLES
"TOV ""Kontynent Fud""",CONSUMER STAPLES
TOV 'NAUK-VYROB P-VO 'METAHROPROM',NOT RELEVANT
GROUP Synergia,ENERGY
TOV 'Zolotoniskyi LHZ 'Zlatohor',CONSUMER STAPLES
"TOV ""KVORUM""",REAL ESTATE
NOVUS 1 LLC,CONSUMER STAPLES
"TOV ""Atlant Bud Dim""",CONSUMER DISCRETIONARY
GROUP Ukravto,CONSUMER DISCRETIONARY
TOV  SHP  LVIVSKE,CONSUMER STAPLES
"TOV ""HAVAS ENGAGE""",COMMUNICATIONS
FOP KOZUB YURII GRYGOROVYCH,CONSUMER STAPLES
"TOV ""Kyshchentsi Fruts""",CONSUMER STAPLES
"TOV ""Shkola vilnykh ta nebaiduzhykh",NOT RELEVANT
GROUP ITOL,ENERGY
GROUP PROTEC,CONSUMER STAPLES
"Tov ""Infrapoint""",INDUSTRIALS
"PP ""Firma ""VISTA""",CONSUMER STAPLES
"PP ""Naftatransservis""",ENERGY
ChP SVETOLIuKS-NYKOLAEV,INFORMATION TECHNOLOGY
TOV INKERMANSKYI ZAVOD MAROCHNYKH,CONSUMER STAPLES
ZAT DKKhP 1,NOT RELEVANT
GROUP Koral +,CONSUMER STAPLES
TzOV Kom Beis,NOT RELEVANT
star media,NOT RELEVANT
"PP ""STD-TRANS""",NOT RELEVANT
OMKP 'ORDZhONIKIDZETEPLOENERHO',UTILITIES
DP Barskyi spyrtovyi kombinat m Ba,NOT RELEVANT
ZAT BF 'Zhytlobud-Niko',INDUSTRIALS
DRUZHKIVSKYI METYZNYI ZAVOD,MATERIALS
GROUP Simbian,INFORMATION TECHNOLOGY
GROUP Vinnytskyi Ahrehatnyi,INDUSTRIALS
GROUP Vist Hrupp,MATERIALS
PRODIVESTFOND,NOT RELEVANT
"TOV SUNP ""MPV-YUKREIN",CONSUMER DISCRETIONARY
"TOV ""Orteks-LTD""",HEALTH CARE
"TOV ""CBE Ukraina Volyn""",CONSUMER STAPLES
FOP Korotash Serhii Anatoliiovych,CONSUMER DISCRETIONARY
PTAKHOFABRYKA ZARICHNA,CONSUMER STAPLES
BERDIANSKYI RAIAHROPROMSNAB,NOT RELEVANT
GROUP Inkerman,CONSUMER STAPLES
"TOV ""Trafihura Yukrein""",UTILITIES
"TOV ""Ahrokhim 2001""",MATERIALS
GROUP Dunaineftinvest,ENERGY
GROUP Agroservis,CONSUMER STAPLES
DP Intephal-Bud TzOV Fipma Intephal,INDUSTRIALS
Kyryllov Yevgen Mykolaiovych,ENERGY
FH VIKTOPIY-K,CONSUMER STAPLES
"FG ""Nyva"" BYUI",CONSUMER STAPLES
FOP BABYCH LIDIIA MYKHAILIVNA,CONSUMER STAPLES
TOV DUKRA ahro,CONSUMER STAPLES
VOROPEKS GROUP LLC,CONSUMER DISCRETIONARY
"TOV ""Timak Ahro Ukraina""",INDUSTRIALS
"TOV ""ATLANT-M LEPSE""",CONSUMER DISCRETIONARY
GROUP Railianka,CONSUMER STAPLES
"TOV ""Volyn-Zerno-Produkt""",CONSUMER STAPLES
MATOLA MYKHAILO IVANOVYCH,INFORMATION TECHNOLOGY
PRYVATNE PIDPRYIeMSTVO TEKTUM-BUD,INDUSTRIALS
"TOV ""TEKHNOLOHII KLIMATU TA",INDUSTRIALS
GROUP Alfa Smart Ahro,MATERIALS
GROUP Ukrainskyi Ahrarnyi Kholdinh,CONSUMER STAPLES
GROUP Budtekhnolohiia-N,NOT RELEVANT
"Pryvatne pidpryemstvo ""Norok""",CONSUMER STAPLES
TOV 'YuH-REZERV',CONSUMER STAPLES
GROUP Ukrprompostach,CONSUMER STAPLES
PP Osnova K,NOT RELEVANT
GROUP Levada,CONSUMER STAPLES
"TOV ""N'IU-IORK AHRO-INVEST""",CONSUMER STAPLES
"TOV ""Nolte-Partner""",CONSUMER DISCRETIONARY
"TOV TVK ""Lvivkholod""",CONSUMER STAPLES
PP OKKO-BIZNES,CONSUMER DISCRETIONARY
"FG ""Goldman""",CONSUMER STAPLES
MPVP BETA,CONSUMER STAPLES
GROUP Ekosoft,INDUSTRIALS
Polishchuk Viktor Onykiievych,ENERGY
"TOV ""NYVA""",CONSUMER STAPLES
TOV 'VKF'ELEKTRA',NOT RELEVANT
DP 'ZEELANDIYa',CONSUMER STAPLES
ZAT Ryteilinhova kompaniya YeVROTEK,NOT RELEVANT
"Pryvatna ahrofirma ""Hannivska""",CONSUMER STAPLES
DP FIT Dniepr,REAL ESTATE
GROUP Troika,CONSUMER STAPLES
"TOV ""AGROSERVIS 2012""",CONSUMER STAPLES
"TOV ""Pek Enerho""",INDUSTRIALS
FOP Zaitseva L.V.,CONSUMER STAPLES
TOV DANIEL-BUTIK,CONSUMER DISCRETIONARY
"TOV ""Tar Al'yans""",MATERIALS
"TzOV ""Hovi ahrarni tekhnolohii""",CONSUMER STAPLES
"TOV ""Ahroposluhtransservis""",CONSUMER STAPLES
GROUP Mamyn Dim,CONSUMER DISCRETIONARY
Group ABM-TREID,CONSUMER STAPLES
GROUP ALMEYDA HRUP,CONSUMER STAPLES
TOV NAUKOVO-VYROBNYCHE,MATERIALS
FURMAN OLEKSII,CONSUMER DISCRETIONARY
"TOV VKF ""Sigma-3"" Ltd",REAL ESTATE
GROUP Tov Archi,CONSUMER STAPLES
TOV Transsyhnal OLK,NOT RELEVANT
DP RADHOSP-ZAVOD 'PLODOVE',NOT RELEVANT
GROUP Paritet,NOT RELEVANT
"TOV""Donbasskii stroitel'n.al'i",NOT RELEVANT
GROUP Star Media,NOT RELEVANT
"TOV ""Prolog-93""",FINANCIALS
"TOV ""Ahro-Grupp""",INDUSTRIALS
"TOV ""Balans Ahro Tsentr""",MATERIALS
"TOV ""Glas TreSh Kyiv""",INDUSTRIALS
"TOV ""SAHITTA-T""",CONSUMER STAPLES
MALASHYNSKYI V.,ENERGY
TOV FIRMA KOLBIKO,CONSUMER STAPLES
Hapunich Arkadii Viktorovych,MATERIALS
TOV Investytsiina Dominion,NOT RELEVANT
"TOV ""TREZOR-5""",CONSUMER DISCRETIONARY
"PAT ""Zhytomyrskyi zavod",INDUSTRIALS
GROUP Esko,CONSUMER DISCRETIONARY
"TOV TVF ""Styl'""",REAL ESTATE
TOV Svit lasoshchiv,NOT RELEVANT
"TOV ""Ets-Kyiv""",CONSUMER DISCRETIONARY
FOP Riabokon Svitlana Ivanivna,CONSUMER STAPLES
"TOV ""Pivdennyi Rehion""",REAL ESTATE
"AT ""STOMA""",NOT RELEVANT
PP 'RARITET',NOT RELEVANT
LUHANSKVODA,NOT RELEVANT
"TOV ""Pk Nika Ltd""",REAL ESTATE
"LLC ""Quadra Commodities Ukraine""",CONSUMER STAPLES
Zlatov Radoslav Mykolaiovych,CONSUMER STAPLES
"TOV ""Avanhard-K""",CONSUMER STAPLES
GROUP Saturn,CONSUMER DISCRETIONARY
"TOV ""Mriia Zabudovnyka""",INDUSTRIALS
SHUMSKYI MASLOZAVOD,CONSUMER STAPLES
FOP Kurilin Ihor Atatoliiovych,CONSUMER STAPLES
"FH ""Svitanok""",CONSUMER STAPLES
GROUP Agreen,CONSUMER DISCRETIONARY
"PSP ""SLOBOZHANSHINA AGRO""",CONSUMER STAPLES
"TOV ""Ipris-Profil""",INDUSTRIALS
"TOV ""Torhovyi Dim Avtotrans-oil""",CONSUMER DISCRETIONARY
GROUP Zakhidnyi Buh,CONSUMER STAPLES
"TOV ""Zerno-Agrotreid""",CONSUMER STAPLES
GROUP Ukrahro,CONSUMER STAPLES
SUBGROUP Kasta,CONSUMER DISCRETIONARY
FOP Shestopalov Borys Borysovych,CONSUMER STAPLES
"TOV ""PAEK-PIVDEN""",CONSUMER STAPLES
"TOV ""Hlobal oushen end lend""",INDUSTRIALS
"TOV ""Elektrosvit""",INDUSTRIALS
"TOV ""Apteka Kopiika",CONSUMER STAPLES
PNVPELEKOM,NOT RELEVANT
TOV Kompaniya 'Sporttekhnika',NOT RELEVANT
TOV 'ALTsEST-ZAPOPIZhZhYa',NOT RELEVANT
GROUP Bilovodskyi Kkhp,NOT RELEVANT
TOV 'Avtomobilnyi zavod 'Vipos',CONSUMER DISCRETIONARY
GROUP Ilitash,NOT RELEVANT
SPTOV'Lohrus',NOT RELEVANT
TOV KhIMLABORREAKTYV,NOT RELEVANT
TOV Polikem,MATERIALS
FOP Hanul Oleksandr Volodyymrovych,CONSUMER STAPLES
TOV 'DIPI EIR HAZ',MATERIALS
"PP ""Rustam-K""",CONSUMER STAPLES
TOV KIROVOHRAD BUDIV ALIANS,MATERIALS
NDI PROEKTREKONSTRUKTSIIA,INDUSTRIALS
"TOV """"Grand Maryn""",CONSUMER DISCRETIONARY
"TOV ""Synelnykivska Selektsiino-",CONSUMER STAPLES
GROUP Rys-Holdynh,CONSUMER STAPLES
SPD Starov Eduard Rafailovich,NOT RELEVANT
"DP ""Izaislavske Lisove Hospodarstvo",NOT RELEVANT
Vadan IArds Okean,INDUSTRIALS
MEDTERM,CONSUMER DISCRETIONARY
"TOV ""Stab Grup""",CONSUMER DISCRETIONARY
Obmachivs'ki Zori,CONSUMER STAPLES
"TOV ""Intreid Plius""",CONSUMER STAPLES
"TOV ""Roshen Kryvbas""",CONSUMER STAPLES
UKRHAZTEKH,ENERGY
ROS PP,CONSUMER STAPLES
CORTEVA AGRISCIENCE UKRAINE LIMITED,CONSUMER STAPLES
GROUP Kvaratshelia,CONSUMER STAPLES
"PSP AF ""HORYN""",CONSUMER STAPLES
TOV SVITLOFOR,INDUSTRIALS
"TOV ""TS Plus""",CONSUMER STAPLES
SUBGROUP Kyivstar,COMMUNICATIONS
TOV Praim Kar,CONSUMER DISCRETIONARY
"TOV ""PODILSKYI BROILER""",CONSUMER STAPLES
"TOV ""Zakarpatkurortminvody""",CONSUMER STAPLES
TOV KASTOM SNEK PRODAKSHEN,CONSUMER STAPLES
P iDPRIEMSTVO Z  iNOZEMNIMI  iNVEST,MATERIALS
GROUP BLAGODA,INDUSTRIALS
"PP ""Polius""",REAL ESTATE
TOV  FARMPOSTACH,CONSUMER STAPLES
"TOV ""ORGANIK MILK""",CONSUMER STAPLES
"TOV ""Liuks Fud'",CONSUMER STAPLES
GROUP Golden Tail,MATERIALS
"TOV ""Impuls-Kompani""",INDUSTRIALS
"TOV ""Yuzefo-Mykolaivska Biohazova",UTILITIES
TOV 'KOMPANIYa ENERHOTREID',NOT RELEVANT
FENSI TOIZ,NOT RELEVANT
Luganskholod,NOT RELEVANT
TOV TK INTER OIL,NOT RELEVANT
GROUP Lanzheron I K,NOT RELEVANT
"TOV ""CHELKO-DON""",NOT RELEVANT
"TOV ""Kiu.Ef.Em. Keiterin""",CONSUMER DISCRETIONARY
PF 'Kapital-servis',CONSUMER DISCRETIONARY
"TOV ""Sav-Distrybiushn""",CONSUMER DISCRETIONARY
TOV Pravylna kompaniya,NOT RELEVANT
"TOV""UKRAINS'KA M'YASNA KOMPAN""",CONSUMER STAPLES
Kapeliushok Valentyna Anatolii,CONSUMER DISCRETIONARY
PP'ASTEN-TD',CONSUMER STAPLES
TzOV 'VMP',CONSUMER STAPLES
AGROTEX-NIKOLAEV LLC,CONSUMER STAPLES
GROUP Hertts,CONSUMER DISCRETIONARY
"TOV ""Molochni Produkty-2002""",CONSUMER STAPLES
GROUP Korona-Plius,CONSUMER STAPLES
KALAIDA TETYaNA VALERIIVNA,CONSUMER STAPLES
"TOV ""Omeha-bazis""",REAL ESTATE
"OJSC ""Dorozhn'o-budivel'ne",NOT RELEVANT
ETAL,NOT RELEVANT
"PP ""Ahrofirma ""Rozvolozhzhia""",CONSUMER STAPLES
"TOV ""Daleks Ahro""",NOT RELEVANT
TOV Porichchia,CONSUMER STAPLES
TOV Firma Hrona,CONSUMER STAPLES
"TOV ""Metal-Prynt""",MATERIALS
"TOV ""SNEK DRAIV""",CONSUMER STAPLES
"TOV ""Alfa Smart Ahro""",MATERIALS
GROUP Agro-Region,CONSUMER STAPLES
"PAT ""Kerchgaz""",UTILITIES
GROUP Ahro-Dis,CONSUMER STAPLES
GROUP Novi Produkty,CONSUMER STAPLES
"TOV ""FEKHU RENT""",CONSUMER STAPLES
"TOV ""Dzhy Ti Lodzhystiks""",INDUSTRIALS
DP DIuFOR,NOT RELEVANT
PAT 'MYKhAILIVSKYI RAIAHROPOSTACh',NOT RELEVANT
"PP ""Zavod Sitka Zakh¿d""",INDUSTRIALS
MLK FINANCE LIMITED,NOT RELEVANT
SANITAS-KRYM OOO,CONSUMER STAPLES
KP Chaika Khmelnytskoi miskoi rady,NOT RELEVANT
PSHP KOLOS,CONSUMER STAPLES
"TOV ""Vitazh""",REAL ESTATE
ZAT LOZIVSKYI MOLOChNYI ZAVOD,CONSUMER STAPLES
TOV Ukrains'ka sokova kompaniia,NOT RELEVANT
Chernigivskyi Zabod Bud Materialiv,NOT RELEVANT
GROUP Vinakold,NOT RELEVANT
AVIAKOMPANIIA AEROSVIT,INDUSTRIALS
"TOV ""Maiak""",CONSUMER STAPLES
GROUP Alians-Market,MATERIALS
PAT Dnipropetrovskyi metalurhi,MATERIALS
DP AHRORES STOV OLSTAS - L'ON,INDUSTRIALS
"TOV ""Chystopillya""",CONSUMER STAPLES
"TOV ""Vant ltd""",MATERIALS
TzOV Zakarp prodov hrupa,CONSUMER STAPLES
TORHOVYI DIM HORNOST.RAIAHROKHIM,CONSUMER STAPLES
"TOV ""Chornukhyns'ka Agrarno-promysl",CONSUMER STAPLES
GROUP Biofarma,HEALTH CARE
FIRMA TRIPLEKS LLC,CONSUMER STAPLES
"TOV ""Grand Motor""",CONSUMER DISCRETIONARY
"TOV ""Promoushn Autsorsynh""",INDUSTRIALS
TOV BUDSERVIS,CONSUMER DISCRETIONARY
"TOV ""Supramarin""",INDUSTRIALS
"TOV ""Operator enerhii""",UTILITIES
PRAT KALINA,CONSUMER DISCRETIONARY
GROUP Lebedynskyi,CONSUMER STAPLES
PP 'Lannivskyi tsukrovyi zavod',INDUSTRIALS
"DP ""Energy Systems-Ludger""",INDUSTRIALS
"TOV ""Elko Ukraina""",INFORMATION TECHNOLOGY
"PAF ""Podolyaka""",CONSUMER STAPLES
"TOV  ""MEDYCHNE NAUKOVO-VYROBNYCHE",CONSUMER STAPLES
"Male pryvatne pidpryiemstvo ""Aleks""",CONSUMER STAPLES
"Vat Mashynobud. zavod ""TYSA""",NOT RELEVANT
TDV AZZT,NOT RELEVANT
"TOV ""DPA""",MATERIALS
"TOV ""Firma ""STRELETS""",REAL ESTATE
"TOVNP ""ARGON""",CONSUMER STAPLES
TOV 'ATP-1263',CONSUMER STAPLES
TzOV Zahid-Agro MHP,CONSUMER STAPLES
GROUP Prydniprovskyi,CONSUMER STAPLES
"TOV ""Ukrdors""",INDUSTRIALS
SUBGROUP Dtek,UTILITIES
FOP Kuzmenko Petro Mykolaiovych,CONSUMER STAPLES
"TOV ""Umvelt Ukraina""",UTILITIES
Scania Ukraine LLC with FI,CONSUMER DISCRETIONARY
"PrAT ""Chaplynskyi Maslosyrzavod""",CONSUMER STAPLES
TOV 'PRODIMPEKS',CONSUMER STAPLES
"TOV ""AVIS""",CONSUMER DISCRETIONARY
GROUP Alians Enerho Treid,ENERGY
TOV Talisman,CONSUMER STAPLES
TOV YURKOVETS'KE .,CONSUMER STAPLES
Lvivskyi kholodokombinat,NOT RELEVANT
TOV Keparait,MATERIALS
PrAT Litynskyi molokozavod,CONSUMER STAPLES
SUBGROUP Sanitas,CONSUMER STAPLES
GROUP Avtolend,INDUSTRIALS
"TOV ""Hanul""",CONSUMER STAPLES
GROUP RUDOMAIN,MATERIALS
TOV INTACH VEI,INDUSTRIALS
"SP TOV ""NYVA PEREIASLOVSHCHYNY""",CONSUMER STAPLES
GROUP Vintera,INDUSTRIALS
"TOV ""Trenita Treidinh""",CONSUMER STAPLES
"STOV ""Viktoriya""",CONSUMER STAPLES
SUBGROUP RP-Group,MATERIALS
GROUP YUDHS,CONSUMER DISCRETIONARY
STOV Tavriiska Perspektyva,CONSUMER STAPLES
"FH ""Konyk""",CONSUMER STAPLES
TASTA-LISKI PIPEDETAIL CORP,INDUSTRIALS
SUBGROUP Odeskyi Kabelnyi Zavod,INDUSTRIALS
USP PANEL LLC,INDUSTRIALS
BIELAVA OLEKSANDR VALERIIOVYCH,CONSUMER STAPLES
