name,industry
Felcsúti Utánpótlás Neveléséért Ala,NOT RELEVANT
RÓZSAVÖLGYI KFT.,NOT RELEVANT
Hornyák Mélyépítõ Kft.,INDUSTRIALS
FAHRVITEX-B Kereskedelmi és Szolgál,NOT RELEVANT
W A G PAYMENT SOLUTIONS HU KFT,INDUSTRIALS
NARIVO Állattenyésztõ és Növényterm,CONSUMER STAPLES
Bosnyák Invest Ingatlanhasznosító K,INDUSTRIALS
DDSG Mahart Kft,INDUSTRIALS
Cseh Miklós János,NOT RELEVANT
En- Comm Energetikai és Informatika,INFORMATION TECHNOLOGY
Superior Real Estate Kft.,REAL ESTATE
SZARVAS GYÓGYSZERTÁR GYÓGYSZERKERES,CONSUMER STAPLES
PHILIP MORRIS MAGYARORSZÁG CIGARETT,CONSUMER STAPLES
Kárpát Aszfalt Építõ és Szolgáltató,INDUSTRIALS
Rohr Károly Gábor,NOT RELEVANT
Ács Balázs,NOT RELEVANT
HÓMAN ISTVÁN egyéni vállalkozó,INDUSTRIALS
AGRO-DENT Ipari Kereskedelmi és Szo,CONSUMER STAPLES
ALPLA MÛANYAG CSOMAGOLÓIPARI KFT.,MATERIALS
1104 Budapest X. ker. Szõlõhegy utc,REAL ESTATE
SOMOGYI Mezõgazdasági és Kereskedel,NOT RELEVANT
ART-INVEST Kereskedelmi és Szolgált,NOT RELEVANT
SZIGMA HUNGÁRIA KFT,NOT RELEVANT
RENT A-K Korlátolt Felelõsségû Társ,REAL ESTATE
Olaszy Gyula,CONSUMER DISCRETIONARY
Partner in Pet Food Hungária Kft.,CONSUMER STAPLES
ÉP-CARGO KFT.,INDUSTRIALS
Goodwill Market Korlátolt Felelõssé,HEALTH CARE
Németh László Zsolt,NOT RELEVANT
Szilvia 2004 Kft.,NOT RELEVANT
"Nyíregyháza, Kossuth u. 63. sz. Tár",REAL ESTATE
"HERZ SZALÁMIGYÁR ZRT. ""F.A.""",NOT RELEVANT
KacKac Játszóházak Zrt.,CONSUMER DISCRETIONARY
"BÉKÉSFACT Gazdasági, Pénzügyi Tanác",NOT RELEVANT
HORTICO Zöldség Termelõi Értékesítõ,NOT RELEVANT
FORRÁS Vagyonkezelési és Befektetés,INDUSTRIALS
"Debreceni Magas, Mély és Útépítõ Zr",INDUSTRIALS
Electro World Magyarország  Kft.,NOT RELEVANT
"VÁZ-LAT-10 ÉPÍTÕIPARI, KERESKEDELMI",INDUSTRIALS
"""A fény útján""  Alapítvány",NOT RELEVANT
"Nagykanizsa, Corvin u. 12. Társashá",REAL ESTATE
"F-18 PROPERTY Ingatlanforgalmazó, K",REAL ESTATE
"Mór, Vértes u. 12.",REAL ESTATE
Radnóty Zoltán Béla,NOT RELEVANT
Ér utca 13. szám alatti Társasház,REAL ESTATE
dr. Markovszky György Tamás,NOT RELEVANT
BAKO Hungária Magyarországi Cukrász,CONSUMER STAPLES
Társasház Szent Imre u. 16-18.,FINANCIALS
"Várpalota, Bátorkõ u. 2. Társasház",REAL ESTATE
D + T VAGYONHASZNOSÍTÓ SZOLGÁLTATÓ,NOT RELEVANT
DKB Godspeed Korlátolt Felelõsségû,MATERIALS
Horváth Hálózatépítõ Kft.,INDUSTRIALS
"Társasház Gödöllõ, Palotakert 12.",FINANCIALS
Hajdúdorog 16 Lakásos Társasház A é,FINANCIALS
"SUN BOOKS Könyvkereskedelmi Kft. ""f",NOT RELEVANT
SCTH BUDAÕRS Ingatlanforgalmazó és,NOT RELEVANT
UNICAFFÉ KERESKEDELMI ÉS SZOLGÁLTAT,NOT RELEVANT
ROBIOL Étolajgyártó és Kereskedelmi,NOT RELEVANT
Ónodi István,NOT RELEVANT
dr. Rafael Károly,NOT RELEVANT
Gasztro Trade Impex Kereskedelmi Kf,CONSUMER STAPLES
Dorog-Esztergom Erõmû KFT.,UTILITIES
Széna tér 14. számú Társasház,REAL ESTATE
"MG-V Mezõgazd.,Termelõ és Termeltet",CONSUMER STAPLES
"Nagykanizsa, Berzsenyi u. 3.b. Társ",REAL ESTATE
Kovács Róbert Ákos,NOT RELEVANT
"Sopron, Juharfa u. 31. Társasház",REAL ESTATE
ebm-papst Industries Ventilátor és,INDUSTRIALS
Intergraf Digiflex Nyomóforma Készí,INDUSTRIALS
"ELMAS DARU Gyártó, Kereskedelmi és",INDUSTRIALS
SVED INFORMATIKA RT.,NOT RELEVANT
Explant Kft.,NOT RELEVANT
Pannon-Car Holding Kereskedelmi Kft,NOT RELEVANT
HARKÁNYI GYÓGYFÜRDÕ RT.,NOT RELEVANT
HANGÁS-RÉT KFT.,NOT RELEVANT
APS Solutions Zártkörûen Mûködõ Rés,INFORMATION TECHNOLOGY
THEODORA-PHARMA Gyógyszerkereskedel,CONSUMER STAPLES
"Veszprém, Egry J. u. 11 Társasház",REAL ESTATE
BENU Magau Gyógyszertár Kft.,CONSUMER STAPLES
group kopaszi,REAL ESTATE
MPA Trade Ipari és Kereskedelmi Kft,INDUSTRIALS
GOLDKERN Mezõgazdasági Kereskedelmi,CONSUMER STAPLES
CrossTel Mobile Távközlési Zrt.,NOT RELEVANT
GROUP Ganz Holding,INDUSTRIALS
"BERGBAU TECH  Gépgyártó, Kereskedõ",INDUSTRIALS
Dominus-Domus Építõipari Kivitelezõ,REAL ESTATE
Borda Krisztina,NOT RELEVANT
Orientik Motor-Car Szolgáltató és K,CONSUMER DISCRETIONARY
Ferencvárosi Egészségügyi Szolgálta,HEALTH CARE
QualiTeam-Consult Informatikai és S,INDUSTRIALS
Orlovits József,NOT RELEVANT
ZIP BREWHOUSE Kereskedelmi és Szolg,CONSUMER DISCRETIONARY
Sopron Lõvér krt. 99. Társasház,FINANCIALS
"""KORONA"" Lakásfenntartó Szövetkezet",FINANCIALS
MILTON HOLDING Vagyonkezelõ Kft.,INDUSTRIALS
"Putnok, Bányász tér 7-8. számú Társ",FINANCIALS
Kotányi Hungária Fûszerfeldolgozó é,CONSUMER STAPLES
CSP TEAM HUNGARY Kereskedelmi és Sz,CONSUMER STAPLES
Ifjúság u. 6. Társasház,FINANCIALS
Társasház Kodály u. 8. Napsugár Tár,FINANCIALS
Takács Péter,NOT RELEVANT
BAKONYI KOMBICIKLUS Erõmûépítõ és F,NOT RELEVANT
Spili-Ker 2003 Kereskedelmi és Szol,NOT RELEVANT
Rear Fix Korlátolt Felelõsségû Társ,INDUSTRIALS
SUBGROUP Palmi-top,CONSUMER STAPLES
"SAMATA IPARI, KERESKEDELMI ÉS SZOLG",NOT RELEVANT
WebEye Telematics Zártkörûen Mûködõ,INDUSTRIALS
"""TRIPAN"" Kereskedelmi és Szolgáltat",NOT RELEVANT
ADVANCED Vám és Logisztikai Központ,INDUSTRIALS
Szentesi Üdülõközpont Nonprofit Kft,CONSUMER DISCRETIONARY
Le Soleil Szolgáltató és Kereskedel,CONSUMER DISCRETIONARY
"""FIRE 97"" Pénznyerõ Automatát Üzeme",CONSUMER DISCRETIONARY
Szentesi Árpád Nagybani Piac Kft,CONSUMER STAPLES
TÁRSASHÁZ DERÉK U 36-44,REAL ESTATE
FREAR KER. ÉS SZOLG. KFT. - F.A.,CONSUMER DISCRETIONARY
Well-Construct Kft.,INDUSTRIALS
FÉM-MÛVEK KISBÉR Korlátolt Felelõss,MATERIALS
SZEPLAST Zártkörûen Mûködõ Részvény,INDUSTRIALS
Csapuka Józsefné,NOT RELEVANT
Szeles 66-80. Társasház,REAL ESTATE
REAL-ISLAND INGATLANFORGALMAZÓ Kft.,NOT RELEVANT
"VIDFRUIT Termelõ, Szolgáltató és Fo",CONSUMER STAPLES
Planning & Trading Kereskedelmi és,CONSUMER DISCRETIONARY
Kazanlak krt 4. Lakóközösség,REAL ESTATE
"Tatabánya, Sárberki ltp III. udvar",REAL ESTATE
BENU Eupark Gyógyszertár Kft.,CONSUMER STAPLES
GROUP Hungaropharma,HEALTH CARE
BENU Béke Téri Gyógyszertár Kft.,CONSUMER STAPLES
Carmeuse Hungária Mészgyártó Kft.,NOT RELEVANT
NAVIGATOR INFORMATIKA Üzleti Szolgá,INFORMATION TECHNOLOGY
Társasház Dunakeszi Béke u. 5.,REAL ESTATE
Dorog Városüzemeltetési Nonprofit K,NOT RELEVANT
Angyalarc Családsegítõ Közhasznú Al,NOT RELEVANT
Deák F. u. 31-35 Társasház,FINANCIALS
Poszterház Ingatlan Center Keresked,HEALTH CARE
TAGAI-2001 BT,NOT RELEVANT
Imperial Tobacco Magyarország Dohán,NOT RELEVANT
TAHI-HúS Húsfeldolgozó és Kereskede,CONSUMER STAPLES
Huszár Kálmán,NOT RELEVANT
Erzsébet tér 1-2. társasház,REAL ESTATE
FÖLDBER Ingatlanfejlesztõ Kft.,FINANCIALS
KÕRÖSFRUCT-PLUS KERESKEDELMI ÉS SZO,CONSUMER STAPLES
SteelBet Kereskedelmi és Szolgáltat,INDUSTRIALS
OPTIC WORLD International Kereskede,CONSUMER DISCRETIONARY
"Paks, Szabó E. u. 6-8. Társasház",FINANCIALS
Lukács András Sándor,NOT RELEVANT
ABB Installációs Készülékek Gyártó,MATERIALS
ENERGOTT Fejlesztõ és Vagyonkezelõ,UTILITIES
Kanizsa-Car Kereskedelmi és Szolgál,NOT RELEVANT
BARKOCZI SZOLGÁLTATO ÉS KERESKEDELM,NOT RELEVANT
SEND-EX 2000 Kereskedelmi és Szolgá,CONSUMER STAPLES
ALFI-Délker Kereskedelmi Korlátolt,MATERIALS
"Gyõr, Akác tér 11. sz. alatti Társa",REAL ESTATE
Brusznyai stny. 12. Társasház,REAL ESTATE
Gasztromûhely Vendéglátóipari Kft.,CONSUMER DISCRETIONARY
CZNL Szolgáltató Kft.,CONSUMER DISCRETIONARY
"Bonafarm Beszerzési Egyesülés ""vége",INDUSTRIALS
HTM Vagyonkezelõ Korlátolt Felelõss,INDUSTRIALS
K-CHANGE Kereskedelmi és Szolgáltat,FINANCIALS
EDUWARE Szoftverfejlesztõ és Szolgá,INFORMATION TECHNOLOGY
Társasház Kazinczy krt. 9.,REAL ESTATE
"HAKER PLUSZ KFT ""FA""",NOT RELEVANT
Coats Magyarország Cérnagyártó és É,CONSUMER DISCRETIONARY
Hansa-Kontakt Inv. Korlátolt Felelõ,CONSUMER STAPLES
"Társasház XI, Kérö u 18-20 /X/",REAL ESTATE
Tsmith Dohány Betéti Társaság,CONSUMER STAPLES
Sweet King Korlátolt Felelõsségû Tá,CONSUMER STAPLES
CIVIS BORBÁR Kereskedelmi és Szolgá,CONSUMER DISCRETIONARY
"Szolnok, Liget út 19-21-23. Társash",REAL ESTATE
"Eger, Olasz u. 25-35. sz. társasház",REAL ESTATE
CARELINE.HU Korlátolt Felelõsségû T,HEALTH CARE
ZerLux Hungary Lézer Alkalmazásfejl,INDUSTRIALS
BHS Capital Kft.,COMMUNICATIONS
"Szeged, Retek u. 11. sz. Társasház",REAL ESTATE
GROUP EXTOR,INDUSTRIALS
LOTTE INFRACELL Hungary Korlátolt F,MATERIALS
Gyõzelem 2004 Mezõgazdasági Kft.,CONSUMER STAPLES
DIÓSZEGI ÉS TÁRSA KER.KFT.,NOT RELEVANT
Horváth Dóra,NOT RELEVANT
Italkereskedõ-ház Zrt.,CONSUMER STAPLES
Nagy Barnabás,NOT RELEVANT
Prímagáz Hungária Ipari és Keresked,ENERGY
ESZTERGOM KOSÁRLABDA SPORTKLUB Egye,NOT RELEVANT
MEGATHERM Kereskedelmi Korlátolt Fe,INDUSTRIALS
BIOPONT KERESKEDELMI ÉS SZOLGÁLTATÓ,CONSUMER STAPLES
KEREK VILÁG ALAPITVÁNY,NOT RELEVANT
IKR Szolgáltató és Szaktanácsadó Kf,CONSUMER STAPLES
NET MÉDIA KIADÓ ÉS INTERNET TARTALO,INFORMATION TECHNOLOGY
"Társasház Hódmezõvásárhely, Hódtó u",FINANCIALS
Hajdúszoboszló Turizmusáért Közhasz,NOT RELEVANT
"Zalaegerszeg, Ady u. 44. sz. Társas",FINANCIALS
A1 Individual Ingatlanforgalmazó és,NOT RELEVANT
SUNARROW HUNGARY KFT.,NOT RELEVANT
FEHÉRVÁR PÓLÓ SPORTEGYESÜLET,NOT RELEVANT
HIRUNDO Szolgáltató Bt.,NOT RELEVANT
QUALITAS-DUO Szolgáltató Korlátolt,NOT RELEVANT
Somoskövi József egyéni vállalkozó,NOT RELEVANT
Sipos Tamás,NOT RELEVANT
"PCO Informatikai, Kereskedelmi és S",REAL ESTATE
Tátra u. 21. Társasház,REAL ESTATE
TÖRÖK ERÕMÛ-TEAS TECHNIKAI SZÁMLA,UTILITIES
Sopron Építõk útja 1. Társasház,REAL ESTATE
Tata Május 1 út 2. Társasház,REAL ESTATE
Tarcsagro Kft.,CONSUMER STAPLES
"HYDROGÉP Acélszerkezeti, Gépgyártó,",INDUSTRIALS
Komáromi Mezõgazdasági Termelõ és S,CONSUMER STAPLES
SKUBA Hungária Kereskedelmi Kft.,CONSUMER DISCRETIONARY
MI Connect Group Szolgáltató Korlát,CONSUMER DISCRETIONARY
VIVAMUS KERESKEDELMI ÉS SZOLGÁLTATO,NOT RELEVANT
Samsung Electronics Magyar Zrt.,CONSUMER DISCRETIONARY
Illés,INDUSTRIALS
BENU Fõ Téri Gyógyszertár Kft.,CONSUMER STAPLES
SPIRITS-68 Kereskedelmi és Szolgált,CONSUMER STAPLES
Nógrád Volán Rt.,NOT RELEVANT
Cornexi Élelmiszeripari Zártkörûen,NOT RELEVANT
"""Bige Holding Genezis"" Kereskedelmi",MATERIALS
"New Direction Szolgáltató Bt. ""fa""",NOT RELEVANT
Webauto Kereskedelmi es Szolgaltato,CONSUMER DISCRETIONARY
GDPR Anonimizált ügyfél,CONSUMER STAPLES
"Rent a Truck Kft. ""f.a.""",INDUSTRIALS
AGRIA VOLÁN Zrt.,INDUSTRIALS
128. sz. Társasház,FINANCIALS
"Szeged, Dr. Boross József u. 4. sz.",FINANCIALS
Kisújbányai Vadászház Kft.,CONSUMER DISCRETIONARY
MÁDI Ingatlanbefektetõ Kft.,NOT RELEVANT
dr. Rosta István,NOT RELEVANT
IPP Infrastruktúra Fejlesztõ Kft.,NOT RELEVANT
"Zalaegerszeg, Ola u. 16. A-B-C-D sz",REAL ESTATE
Facility-In Ingatlanhasznosító és G,REAL ESTATE
PET-FORM FLAKONGYÁRTÓ ÉS FORGALMAZÓ,MATERIALS
Véméndi Településüzemeltetési és Fe,CONSUMER DISCRETIONARY
GES Geofizikai Szolgáltató Kft.,NOT RELEVANT
ECSERI LAKÁSFENNTARTÓ SZÖVETKEZET,FINANCIALS
Szun Invest Kft.,NOT RELEVANT
MEZ-GÉP Mezõgazdasági és Ingatlanha,INDUSTRIALS
"M. K. I. Ingatlanforgalmazó, Befekt",NOT RELEVANT
Heliszolg Kft.,NOT RELEVANT
Szabó Zoltán Tibor,NOT RELEVANT
MIRELIT-EXPRESS KER. ÉS SZÁLL. KFT,NOT RELEVANT
GROUP Kisalföldi,CONSUMER STAPLES
SUBGROUP Glencore Agriculture Hunga,CONSUMER STAPLES
Varga Imre András õstermelõ,NOT RELEVANT
MOLNÁR ÉS TÁRSA BT végelszámolás al,NOT RELEVANT
Nagy István és Társai Kereskedelmi,NOT RELEVANT
HELKON Ruhaipari Kft.,NOT RELEVANT
PRÍMÁS 1 VAGYONKEZELÕ KFT.,NOT RELEVANT
Barcza és Barcza Általános Mûszaki,NOT RELEVANT
Szabó László Zoltán,NOT RELEVANT
Novera Real Estate Kft,NOT RELEVANT
Weiner T. krt. 9-15 Társasház (Duna,REAL ESTATE
Magyar Fatshani Wing Chun Harcmûvés,NOT RELEVANT
Regina Tabak Bt.,CONSUMER STAPLES
INTERCISA LAKÁSSZÖVETKEZET,REAL ESTATE
VEVÕÉRT Kereskedelmi Kft.,CONSUMER STAPLES
Nemzetközi Biztonság Bizalom Vagyon,CONSUMER DISCRETIONARY
Szervízpark Szolgáltató és Tanácsad,INFORMATION TECHNOLOGY
STEIN-TEX Textilfeldolgozó és Keres,CONSUMER DISCRETIONARY
Szolnok Térségi Hulladékgazdálkodás,INDUSTRIALS
METALLIC Kereskedelmi Kft.,MATERIALS
Pálma Lakásszövetkezet,REAL ESTATE
"Waldzell Turisztikai, Ingatlanhaszn",REAL ESTATE
Group Wizz Air,INDUSTRIALS
VP Logisztika Korlátolt Felelõsségû,INDUSTRIALS
"4400 Nyíregyháza, Vasvári P. u. 41-",REAL ESTATE
GROUP EXCLUZIV,NOT RELEVANT
Premier Outlets Center Ingatlanfejl,NOT RELEVANT
JOBBOX Munkaerõ Kölcsönzõ és Közvet,NOT RELEVANT
MEGATREND INFORMATIKAI Zrt.,NOT RELEVANT
SCD Group Management Ingatlanfejles,NOT RELEVANT
GROUP Huszár,CONSUMER STAPLES
LOGO TREK Szállítmányozási és Tömeg,INDUSTRIALS
WET WIPE KERESKEDELMI ÉS SZOLGÁLTAT,CONSUMER STAPLES
Futurmed Vagyonkezelõ Kft.,INDUSTRIALS
dr. Béres Zoltán Ferenc,NOT RELEVANT
"Gyõr, Mester utca 12-14., Sport utc",REAL ESTATE
Budapest XV. Ker. Neptun u. 78-88.,REAL ESTATE
BENU Bevásárló Gyógyszertár Kft.,CONSUMER STAPLES
Vaxco Holding,FINANCIALS
Varga Árpád,NOT RELEVANT
KATLANKA B BEFEKTETÉSI KFT.,FINANCIALS
BRIT-INVEST Befektetési és Beruházá,FINANCIALS
Delphi Thermal Hungary Kft.-technik,NOT RELEVANT
Biharkeresztesi Városgazdálkodási é,NOT RELEVANT
"Brout Hungaria Kft. ""v.a.""",NOT RELEVANT
REGA-METALL KFT,NOT RELEVANT
BÉKÁS INGATLAN ÉS KERESKEDELMI KFT.,NOT RELEVANT
MEDISO Orvosi Berendezés Fejlesztõ,HEALTH CARE
"Piszkei Papír Zrt. ""f.a.""",MATERIALS
Eger és Körzete Hulladékkezelõ és S,INDUSTRIALS
Társasház Százhalombatta Erkel F. K,REAL ESTATE
Solidum Asset Management Kft.,INDUSTRIALS
AGROTEBA 13 Kft.,CONSUMER STAPLES
Bige Zoltán József,NOT RELEVANT
TOMASICSNÉ LOVAS ÉS MEZÖGAZDASÁGI B,NOT RELEVANT
Nagyszentjánosi Agrárgazdasági Kft.,CONSUMER STAPLES
ASBIS Magyarország Kereskedelmi Kft,INFORMATION TECHNOLOGY
Társasház Rakéta u. 20-22,FINANCIALS
SÜD-BAU Építési - Kereskedelmi KFT.,NOT RELEVANT
Társasház XVIII. Havanna u. 15-27,FINANCIALS
METO-ÉPITÕ Rt.,NOT RELEVANT
Gienger-Komfort Épületgépészeti Nag,NOT RELEVANT
E.ON Energiaszolgáltató Kft.,UTILITIES
Hewlett-Packard Informatikai Kft.,INFORMATION TECHNOLOGY
NIDEC GPM HUNGARY Korlátolt Felelõs,INDUSTRIALS
ÉP Esztergomi Építõipari Kft.,NOT RELEVANT
Renátó Trade Kereskedelmi és Szolgá,CONSUMER STAPLES
CAM-INVEST Termelõ és Kereskedelmi,MATERIALS
BOGOS-TRANSSPED Fuvarozási és Keres,INDUSTRIALS
"Szeged, Jósika u. 29. Társasház",REAL ESTATE
GANZAIR KOMPRESSZORTECHNIKA KFT.,NOT RELEVANT
FEKETE ÉS TÁRSA 2000 SZOLGÁLTATÓ ÉS,NOT RELEVANT
AGROSZ KFT,NOT RELEVANT
NYÍRFA ÁRNYÉKOLÁSTECHNIKA Kereskede,NOT RELEVANT
Sabro Barsonyos Kft.,NOT RELEVANT
Kefrén Kereskedelmi és Szolgáltató,NOT RELEVANT
JURS-AGRAR MEZÕGZD. KER. KFT,NOT RELEVANT
Ungvári Mária Terézia,NOT RELEVANT
PRE-IMMO Ingatlanhasznosító és Inga,REAL ESTATE
KLAPKA GYÖRGY LAKÁSFENNTARTÓ SZÖVET,REAL ESTATE
Asztalos Károly,NOT RELEVANT
SOGELINK HUNGARY Szoftverfejlesztõ,INFORMATION TECHNOLOGY
RATH Hungária Tûzálló Korlátolt Fel,MATERIALS
Bihari Zoltán,NOT RELEVANT
Pályi István,NOT RELEVANT
"KISS BORÁSZAT KERESKEDELMI, TERMELÕ",NOT RELEVANT
BENIRE-Csepel Ingatlanforgalmazó és,NOT RELEVANT
Elsõ In-Management Ingatlan-üzemelt,REAL ESTATE
BÉKÁS Nagykereskedelmi Kft.,CONSUMER STAPLES
HAJDÚBÖSZÖRMÉNY-BOCSKAIKERT VKT.,NOT RELEVANT
Jaffa Kiadó és Kereskedelmi Kft.,COMMUNICATIONS
NEVEON Hungary Kft.,MATERIALS
Budapest Bortársaság Kereskedelmi é,CONSUMER STAPLES
"""TE-DI TRADE"" KERESKEDELMI KFT",CONSUMER STAPLES
Tükörhegy Center Ingatlanfejlesztõ,REAL ESTATE
ALDI MAGYARORSZÁG ÉLELMISZER Élelmi,CONSUMER STAPLES
Hunland Service Korlátolt Felelõssé,CONSUMER STAPLES
"""GLASS"" Kereskedelmi és Szolgáltató",CONSUMER DISCRETIONARY
INZI Controls Hungary Korlátolt Fel,CONSUMER DISCRETIONARY
BOVINIA Mezõgazdasági Termelõ és Sz,CONSUMER STAPLES
CARBON BLACK KERESKEDELMI ÉS SZOLGÁ,NOT RELEVANT
SKYEUROPE AIRLINES HUNGARY LEGI,NOT RELEVANT
OXYGEN ÚJPEST Ingatlanhasznosítási,CONSUMER DISCRETIONARY
"BALO Fémszerkezet Gyártó, Szerelõ é",INDUSTRIALS
"""Kossuth tér 6-8."" Ingatlanforgalma",FINANCIALS
LAVINAMIX ÉPÍTÕ KFT.,INDUSTRIALS
Zirconium Kereskedelmi és Szolgálta,CONSUMER STAPLES
RacioNet Számítástechnikai Keresked,INFORMATION TECHNOLOGY
E.CONNECT TRADE Korlátolt Felelõssé,UTILITIES
EXCEL EURÓPA SZERSZÁMGÉPGYÁRTÓ KFT,NOT RELEVANT
GROUP OMS,INDUSTRIALS
Katona János,NOT RELEVANT
Astotec Automotive Hungary Gyarto e,NOT RELEVANT
BÉVISZNICO Vagyonhasznosító és Szol,FINANCIALS
SOMLÓ HOLDING KFT.,INDUSTRIALS
PHILIPS INDUSTRIES Magyarország Ele,NOT RELEVANT
TRAFALGAR HAJÓZÁSI ÉS KERESKEDELMI,NOT RELEVANT
Római krt. 39-41. Társasház,REAL ESTATE
INGRAM MICRO Magyarország Nagykeres,INFORMATION TECHNOLOGY
"AQUAPLUS Kútfúró, Építõ és Termál-e",INDUSTRIALS
MOLNÁR G. Köztisztasági gépek keres,INDUSTRIALS
GLAS SZILÁNK KER. ÉS SZOLG. KFT,NOT RELEVANT
SZEGA-MARKET Kereskedelmi Kft.,FINANCIALS
Ver-Ház Ingatlanhasznosító Kft.,FINANCIALS
"Nyíregyháza, Fazekas J. tér 20. Tár",REAL ESTATE
VERE GESTUM Szolgáltató Korlátolt F,INDUSTRIALS
Synergon Backoffice Ügyvitelszervez,INDUSTRIALS
"Adél Termelõ, Szolgáltató és Keresk",CONSUMER DISCRETIONARY
Építõ-Társak'99 Építõpari Kereskede,NOT RELEVANT
TURBÓ Villamosgép  Javító KFT TURBO,NOT RELEVANT
Barukh Beáta Katalin,NOT RELEVANT
SZÁMADÁS 93 KÖNYVELÕ SZÖVETKEZET,INDUSTRIALS
PANNAGRIA Kereskedelmi Kft.,CONSUMER STAPLES
TOP-SHOT PÉNZNYERÖ AUTOMATÁT ÜZEMEL,CONSUMER DISCRETIONARY
GN Ötös Kft.,REAL ESTATE
MH Scarbantia Hotel Kereskedelmi és,REAL ESTATE
M.Á.K. '99 Élelmiszer Kereskedelmi,CONSUMER STAPLES
Mátyás Pálinkaház Kereskedelmi és S,CONSUMER STAPLES
G.B.T.I. Kereskedelmi és Szolgáltat,MATERIALS
ENTERWORKS Humán Erõforrás Korlátol,INDUSTRIALS
Scrub Daddy Hungary Zártkörûen Mûkö,CONSUMER STAPLES
GROUP Videoton,INDUSTRIALS
Hit Gyülekezete Szeretetszolgálata,INDUSTRIALS
S.K.N.V. NEW BOX KERESKEDELMI ÉS SZ,NOT RELEVANT
PESTI HITEL Zrt.,NOT RELEVANT
Exclusive Property Kft.,REAL ESTATE
DALMANDI MEZÕGAZDASÁGI ZRT.,CONSUMER STAPLES
SMOKE SHOP Bt.,CONSUMER STAPLES
Helionergy Delta Korlátolt Felelõss,UTILITIES
"Royalsekt  Pezsgõ-, Bor-, Üdítõital",CONSUMER STAPLES
EGYETÉRTÉS COOP Kereskedelmi és Szo,NOT RELEVANT
GLASSTRUCT ÉP.IP.TERV. ÉS SZOLG.KFT,NOT RELEVANT
IBARO Kereskedelmi és Szolgáltató K,NOT RELEVANT
"Contistar KFT ""FA""",NOT RELEVANT
"Sopron, Makó u. 1-3-5-7-9. Társashá",FINANCIALS
"Szombathely, Bem József utca 12. Tá",FINANCIALS
"Sopron, Ibolya u. 5-7. Társasház",REAL ESTATE
Chellomedia CE Holding Zrt.,NOT RELEVANT
Szakmári Mezõgazdasági Szolgáltató,CONSUMER STAPLES
Szabau-Invest Ingatlanforgalmazási,REAL ESTATE
Felfalusi Péter,NOT RELEVANT
HÉTFÖ ALAPÍTVÁNY,NOT RELEVANT
Depo-Trezor Közraktári és Kereskede,NOT RELEVANT
GROUP BL Óra,CONSUMER DISCRETIONARY
Nádudvari Agrokémiai Kereskedelmi é,MATERIALS
Konzol Trade Ipari Kereskedelmi és,CONSUMER STAPLES
Herceghalmi Kereskedõház Korlátolt,INDUSTRIALS
"Társasház Kõszeg, Sigray Jakab u. 1",FINANCIALS
"Hajdúböszörmény, Kossuth u. 4-12. t",FINANCIALS
CEDCO Hungary Ingatlanfejlesztõ Kft,REAL ESTATE
Phlegon Energetikai Fejlesztõ Kft.,INDUSTRIALS
GIENGER KFT.,NOT RELEVANT
LuK Savaria Kuplunggyártó Kft. - te,CONSUMER DISCRETIONARY
Exonpro Zártkörûen Mûködõ Részvényt,INDUSTRIALS
"KOMTURIST-KOMÁROM Idegenforgalmi, K",CONSUMER DISCRETIONARY
GBP Üzleti Park Zrt. f.a.,FINANCIALS
Bangor Hungária Ingatlanfejlesztõ K,FINANCIALS
HIE Irodabútor Forgalmazó Kft.,CONSUMER DISCRETIONARY
Milton Investment Zrt.,NOT RELEVANT
Mátyás tér 17. sz. Társasház,FINANCIALS
Csillaghegyi Lakópark Ingatlanforga,REAL ESTATE
Papp és Társa Mezõgazdasági és Szol,NOT RELEVANT
IPRESS-FAM Holding Kft.,FINANCIALS
SHOFAR INGATLANFEJLESZTÕ KFT.,NOT RELEVANT
SZENTESI VÍZILABDA KLUB,NOT RELEVANT
TISZA-MOZI Szórakoztató Kereskedelm,NOT RELEVANT
dr. Kovács Gyula István,NOT RELEVANT
M1 Auto Planet Ertekesitesi es Szol,CONSUMER DISCRETIONARY
ERDÕTERM NAGYERDÕ KFT.,CONSUMER DISCRETIONARY
PRO-ADVISE Tanácsadó és Szolgáltató,REAL ESTATE
Elias Eng Korlátolt Felelõsségû Tár,INDUSTRIALS
GROUP Hercsi,CONSUMER STAPLES
"Activ Hand Ingatlanhasznosító, Rend",REAL ESTATE
"KALDERA Ipari, Kereskedelmi és Szol",MATERIALS
Mitcham Europe Korlátolt Felelõsség,INDUSTRIALS
Kohári Pál,NOT RELEVANT
EDUFORM-CONSULTING Szolgáltató és T,INFORMATION TECHNOLOGY
Végh Zsolt E. V.,CONSUMER STAPLES
"1039 Budapest, Hadrianus u. 5 Társa",REAL ESTATE
AICHER BETON Építõanyag és Ipari Kõ,MATERIALS
LASSELSBERGER HUNGÁRIA TERMELÕ ÉS K,INDUSTRIALS
CLA Farm Korlátolt Felelõsségû Társ,CONSUMER STAPLES
SUBGROUP Talentis al,CONSUMER STAPLES
NAPCSILLAG Kereskedelmi és Szolgált,CONSUMER DISCRETIONARY
Paprika Pictures Korlátolt Felelõss,COMMUNICATIONS
Kopaszi Gát Zártkörûen Mûködõ Részv,REAL ESTATE
